RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
1036088-VI,Notice of Violation,Case,,,2015 Nov 06 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1036088-VI,,,,11,2015,4,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1036089-VI,Notice of Violation,Case,,,2015 Nov 06 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1036089-VI,,,,11,2015,4,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001267-16CP,Complaint,Request,,,2016 Jan 21 12:00:00 AM,2016 Jan 19 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001267-16CP,,,,1,2016,1,1,2016,1,False,False,-2,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003674-16CP,Complaint,Request,,Request for housing inspection to establish use for the record of duplex.,2016 May 20 12:00:00 AM,2016 May 12 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003674-16CP,,,,5,2016,2,5,2016,2,False,False,-8,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
006767-16CP,Complaint,Request,,"Per online complaint: This address is the Union Harbor Condominium. The problem is general fire safety and it requires inspection by DPD Zoning inspectors and the City Fire Marshall. Specific problems include (1) no exit signs at the fire exits off the elevators, (2) trash bins block both access and the egress.***original online complaint was made by attorney on behalf of client*** ***See attached email***",2016 Sep 29 12:00:00 AM,2016 Oct 13 12:00:00 AM,Completed,Completed,2301 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006767-16CP,47.64010391,-122.33004856,"(47.64010391, -122.33004856)",9,2016,3,10,2016,4,False,False,14,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false
007128-16CP,Complaint,Request,,,2016 Oct 17 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007128-16CP,,,,10,2016,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
007454-16CP,Complaint,Request,,,2016 Nov 04 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007454-16CP,,,,11,2016,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1037449-VI,Notice of Violation,Case,,POTA,2016 May 12 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1037449-VI,,,,5,2016,2,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1037713-VI,Notice of Violation,Case,,,2016 Jun 20 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1037713-VI,,,,6,2016,2,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1038294-CT,Citation,Case,,Case created in error,2016 Aug 31 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1038294-CT,,,,8,2016,3,,,,True,True,,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002694-17CP,Complaint,Request,,,2017 Apr 11 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002694-17CP,,,,4,2017,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004703-17CP,Complaint,Request,,,2017 Jul 07 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004703-17CP,,,,7,2017,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
006537-17CP,Complaint,Request,,,2017 Sep 08 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006537-17CP,,,,9,2017,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
008183-17CP,Complaint,Request,,,2017 Nov 21 12:00:00 AM,2018 Jan 16 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008183-17CP,,,,11,2017,4,1,2018,1,False,False,56,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003826-18CP,Complaint,Request,,,2018 Apr 30 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003826-18CP,,,,4,2018,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004314-18CP,Complaint,Request,,,2018 May 15 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004314-18CP,,,,5,2018,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
004682-18CP,Complaint,Request,,,2018 May 24 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004682-18CP,,,,5,2018,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
005504-18CP,Complaint,Request,,The grass is overgrown to the point where it is difficult to walk on the sidewalk. It seems to be near the construction site on the West side of Boren.,2018 Jun 14 12:00:00 AM,2018 Jun 21 12:00:00 AM,Completed,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005504-18CP,,,,6,2018,2,6,2018,2,False,False,7,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1044421-UB,Unfit Building,Case,,,2018 Jun 20 12:00:00 AM,,,Initiated,3406 34 AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1044421-UB,,,,6,2018,2,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
007109-18CP,Complaint,Request,,"PER ONLINE: DIRECTOR DECISION??Work on site impacts the neighborhood.  Interfering with Public View, Air pollution damaging human health, plants and animals, visibility, aesthetics, and the overall quality of life.  Construction equipment in use on the site is excessively large - smaller equipment could be used to move material.No sound buffering in place.  Insufficient barriers. Disrupting Pedestrian Traffic Flow.   No construction phase transportation plan provided whi",2018 Jul 27 12:00:00 AM,2018 Aug 03 12:00:00 AM,Completed,Completed,10715 fremont,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007109-18CP,,,,7,2018,3,8,2018,3,False,False,7,,True,False,False,True,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
008199-18CP,Complaint,Request,,HOUSING--per phone call--mold in unit and the landlord will not respond to maintenance requests,2018 Aug 27 12:00:00 AM,,,Completed,5222 Delridge WAY,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008199-18CP,,,,8,2018,3,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false
1045111-VI,Notice of Violation,Case,,HOUSING--per phone call--mold in unit and the landlord will not respond to maintenance requests,2018 Oct 01 12:00:00 AM,2020 Aug 06 12:00:00 AM,Compliance Achieved,Completed,5222 Delridge WAY,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045111-VI,,,,10,2018,4,8,2020,3,False,False,675,,False,True,False,True,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false
1045201-UB,Unfit Building,Case,,UB,2018 Oct 11 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045201-UB,,,,10,2018,4,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false
1045322-UB,Unfit Building,Case,,,2018 Oct 30 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045322-UB,,,,10,2018,4,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1045377-TR,Tenant Relocation,Request,,TRAO Not Required. No residential tenant on the property.,2018 Nov 02 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045377-TR,,,,11,2018,4,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false
011208-18CP,Complaint,Request,,TRAO hold permit 6646693,2018 Dec 18 12:00:00 AM,,,Closed,3019 62 AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011208-18CP,,,,12,2018,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false
011351-18CP,Complaint,Request,,City Policy Questions,2018 Dec 11 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=011351-18CP,,,,12,2018,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
001457-18CP,Complaint,Request,,,2018 Jan 24 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001457-18CP,,,,1,2018,1,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002185-18CP,Complaint,Request,,,2018 Feb 22 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002185-18CP,,,,2,2018,1,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1045743-UB,Unfit Building,Case,,,2019 Jan 14 12:00:00 AM,,,Closed,4563 33 AVE S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045743-UB,,,,1,2019,1,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001128-19CP,Complaint,Request,,There is a large parking sign place on the corner of Seneca and Harvard Avenue (near East Union Street).  It is there to advertise for a parking lot down the street.  It seems they should not be able to place a big sign on a public right-of-way,2019 Feb 13 12:00:00 AM,,,Completed,1400 Seneca ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001128-19CP,,,,2,2019,1,,,,True,True,,,True,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false
001181-19CP,Complaint,Request,,"Home Plate building:  Tthe1st floor, South stairwell door has bee continuously  propped open since December due to no self-locking hardware on the doors. The doors in the elevator lobby must have automatic self-closing and locking hardware on door due the security of its different  commercial residents. By propping the door continuous open with a wooden wedge, is in violation of OSHA safety laws: https://www.compliance.gov/sites/default/files/wp-content/uploads/2010/03/fastfacts_firedoors_08010",2019 Feb 16 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001181-19CP,,,,2,2019,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,true
001390-19CP,Complaint,Request,,Elevator out currently. Is ongoing problem. Complainant stated owner not interested in resolving.,2019 Feb 25 12:00:00 AM,2019 Mar 04 12:00:00 AM,Completed,Completed,6900 GREEN LAKE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001390-19CP,,,,2,2019,1,3,2019,1,False,False,7,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
002811-19CP,Complaint,Request,,"The house was recently sold, and the seller rerouted a down spout(s) out to the edge of the property to drain.  The houses across have basements that sometimes are wet, so the less water that comes our way, the better.",2019 Apr 15 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002811-19CP,,,,4,2019,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
003385-19CP,Complaint,Request,,Fire code violation.,2019 May 06 12:00:00 AM,,,Completed,9262 Raineer AVE S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003385-19CP,,,,5,2019,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false
1046524-VI,Notice of Violation,Case,,"Both bedroom windows in apartment 105 are fixed pane windows that do not open at all. The apartment is on the ground floor of the building.According to both Seattle building codes and Washington State building codes, bedrooms must have a window that can open to serve as an emergency egress.https://app.leg.wa.gov/wac/default.aspx?cite=296-150M-0550http://www.seattle.gov/DPD/Publications/CAM/cam303A.pdf Life Safety Requirements section > Emergency Escape and Rescue sec",2019 May 22 12:00:00 AM,2020 Jun 05 12:00:00 AM,Compliance Achieved,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046524-VI,,,,5,2019,2,6,2020,2,False,False,380,,False,True,False,True,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false
1046525-VI,Notice of Violation,Case,,"Both bedroom windows in apartment 105 are fixed pane windows that do not open at all. The apartment is on the ground floor of the building.According to both Seattle building codes and Washington State building codes, bedrooms must have a window that can open to serve as an emergency egress.https://app.leg.wa.gov/wac/default.aspx?cite=296-150M-0550http://www.seattle.gov/DPD/Publications/CAM/cam303A.pdf Life Safety Requirements section > Emergency Escape and Rescue sec",2019 May 22 12:00:00 AM,2020 Jun 05 12:00:00 AM,Compliance Achieved,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046525-VI,,,,5,2019,2,6,2020,2,False,False,380,,False,True,False,True,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false
003985-19CP,Complaint,Request,,HOUSING--per phone call--washing machine has been broken since FEB,2019 May 23 12:00:00 AM,,,Completed,9061 SEWARD PARK AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003985-19CP,,,,5,2019,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1046623-TR,Tenant Relocation,Request,,Owner's Certification of No Displacement. Total units: 1; Total units occupied: 0. Demolition.,2019 Jun 05 12:00:00 AM,,,Closed,5224 33rd AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046623-TR,,,,6,2019,2,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
005736-19CP,Complaint,Request,,PER CSB: These vacant lots are completely overgrown and the sidewalks are become difficult to traverse.,2019 Jun 21 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005736-19CP,,,,6,2019,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
006050-19CP,Complaint,Request,,"Per Online; Illegal dumping of mattress and box spring. Side of unit, blocking egress of sidewalk. This is a health hazard. It has been there several weeks. Now, it is wet and a breeding ground for bacteria, and insects and rodents.",2019 Jul 10 12:00:00 AM,,,Completed,4547 40th AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006050-19CP,,,,7,2019,3,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
1047851-VI,Notice of Violation,Case,,,2019 Aug 14 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1047851-VI,,,,8,2019,3,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
007782-19CP,Complaint,Request,,Inspector,2019 Aug 19 12:00:00 AM,2019 Aug 19 12:00:00 AM,Completed,Completed,704 22nd AVE S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007782-19CP,,,,8,2019,3,8,2019,3,False,False,0,,True,False,False,True,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
008969-19CP,Complaint,Request,,"There is a tree on private property which overhangs across the entirety of the sidewalk, where at no point is there more than six feet of vertical clearance.  On northernmost third of the sidewalk, the vertical clearance is about 5 feet.  A prior complaint resulted in minor pruning which did not address the problem.",2019 Sep 18 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008969-19CP,,,,9,2019,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1048516-CT,Citation,Case,,More than 3 vehicles on property,2019 Sep 26 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1048516-CT,,,,9,2019,3,,,,True,True,,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
009803-19CP,Complaint,Request,,No call box available at entry.No plan to replace.,2019 Oct 11 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009803-19CP,,,,10,2019,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
010962-19CP,Complaint,Request,,"HOUSING--per phone call--a vehicle ran into her building and now her unit is exposed and susceptible to moisture, homeless entering and mice.  She has made 3 maintenance requests to no avail.",2019 Nov 19 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010962-19CP,,,,11,2019,4,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
000823-20CP,Complaint,Request,,"Per Online; There is black mold as well as other types of mold in the laundry room which attaches to my room in which I have evidence with lab results, the door is not weather tight, corroding cement, water leaking through laundry room ceiling and walls. Ceiling is unstable in laundry room.  I had to get my own garbage service. I have complained about the door frame which is not secure and all the landlord has done was put in a lock without addressing the door frame. We have a",2020 Jan 29 12:00:00 AM,,,Completed,10044 9TH AVE SW,98146,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000823-20CP,47.51250683,-122.34612102,"(47.51250683, -122.34612102)",1,2020,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,true,true,false,false
000965-20CP,Complaint,Request,,"renters installed a large, black tarp that wraps around portions of the backyard. The tarp is greater than 6 feet in height and acts as a screen/fence to hide a dump of a backyard. The tarp can be viewed on Google Street View as seen from the alley.",2020 Feb 03 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000965-20CP,,,,2,2020,1,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
001012-20CP,Complaint,Request,,Black mold on multiple walls. Green spores on floors.,2020 Feb 03 12:00:00 AM,,,Completed,9811 20TH AVE SW,98106,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001012-20CP,47.5152016,-122.35946477,"(47.5152016, -122.35946477)",2,2020,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
1049721-TR,Tenant Relocation,Request,,Application for a Tenant Relocation License.  Total units: 1; units occupied: 1.,2020 Feb 07 12:00:00 AM,,,Reviews In Process,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049721-TR,,,,2,2020,1,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
001254-20CP,Complaint,Request,,"Per Online; We have lived on this property for some time now. The maintenance issues do not get taken care of in a timely manner. Some have taken over a year to be addressed. Water leaks, electrical and stove issues. Our rent was increased but the owners do not want to do their part in keeping the property up on maintenance.",2020 Feb 12 12:00:00 AM,,,Closed,11000 1st AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001254-20CP,47.50488218,-122.33465777,"(47.50488218, -122.33465777)",2,2020,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false
001258-20CP,Complaint,Request,,"The foundation has settle so much that there are huge cracks in the sidewalks and patios causing a trip hazard. The floor in our apartment is affected as well and is causing us to trip over the flooring. We have put in work orders and nothing has been address, just told it is not important.",2020 Feb 12 12:00:00 AM,,,Closed,10848 1st AVE SW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001258-20CP,47.50540876,-122.33472575,"(47.50540876, -122.33472575)",2,2020,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false
1049884-UB,Unfit Building,Case,,,2020 Feb 25 12:00:00 AM,,,Initiated,2351 24 AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1049884-UB,,,,2,2020,1,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003690-20CP,Complaint,Request,,No water connected to the dwelling unit,2020 May 07 12:00:00 AM,,,Completed,5951 MLK WAY S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003690-20CP,,,,5,2020,2,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1050283-VI,Notice of Violation,Case,,No water connected to the dwelling unit,2020 May 08 12:00:00 AM,,,Initiated,5951 MLK WAY S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050283-VI,,,,5,2020,2,,,,True,True,,,False,True,False,True,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1050427-TR,Tenant Relocation,Request,,Application for a Tenant Relocation License.  Total units: 2; units occupied:2.  Demolition.,2020 Jun 16 12:00:00 AM,,,Completed,627 13 AVE E,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050427-TR,,,,6,2020,2,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
005032-20CP,Complaint,Request,,"mold issue, safety/health issue small child living in unit",2020 Jun 17 12:00:00 AM,,,Closed,6144 4th AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005032-20CP,,,,6,2020,2,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1050542-UB,Unfit Building,Case,,UB,2020 Jul 07 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1050542-UB,,,,7,2020,3,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false
007500-20CP,Complaint,Request,,Houseboat #5 operating as an unregistered rental unit  for past 3 years.,2020 Aug 26 12:00:00 AM,,,Closed,2219 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007500-20CP,47.63892261,-122.33007155,"(47.63892261, -122.33007155)",8,2020,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1051166-CT,Citation,Case,,Observed vegetation encroaching over and above the right of way. (10-09-2020 CJ),2020 Oct 20 12:00:00 AM,2020 Nov 19 12:00:00 AM,Compliance Achieved,Completed,5960 MLK Jr WAY S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051166-CT,,,,10,2020,4,11,2020,4,False,False,30,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1051352-CT,Citation,Case,,Heavy duty crane truck and construction material are stored on the front of 9718 Rainier Ave S.,2020 Nov 19 12:00:00 AM,2021 Apr 19 12:00:00 AM,Completed,Completed,9714 RAINIER AVE S,0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051352-CT,47.5165093,-122.25395965,"(47.5165093, -122.25395965)",11,2020,4,4,2021,2,False,False,151,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
010076-20CP,Complaint,Request,,,2020 Dec 01 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010076-20CP,,,,12,2020,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1051568-VI,Notice of Violation,Case,,"there are a row of houses here they are building a roof deck that looks like a continuous wall, encompassing the stairway.  roof deck looks to be approx. 8 ft tall, several feet wide and 6 ft long. I don't think this is in compliance - no permit issued for this. I want to know if this structure is legal.  (I canbe reached AFTER 10am)",2021 Jan 11 12:00:00 AM,2021 Jun 23 12:00:00 AM,Compliance Achieved,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051568-VI,,,,1,2021,1,6,2021,2,False,False,163,,False,True,False,True,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
000781-21CP,Complaint,Request,,"There is mold that keeps coming back in the window sills in my apartment. It looks like it is in the wood. My apartment maintenance crew has cleaned it twice and it keeps coming back. I can also smell it in the air. I'm concerned about getting health issues from it. My daughter and I have been sneezing and have been having sinus issues, and I'm concerned it's because of the mold.",2021 Jan 27 12:00:00 AM,,,Completed,11002 Forbes creek drive,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000781-21CP,,,,1,2021,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false
1051829-TR,Tenant Relocation,Request,,,2021 Mar 10 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051829-TR,,,,3,2021,1,,,,True,True,,,False,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
003934-21CP,Complaint,Request,,,2021 May 26 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003934-21CP,,,,5,2021,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1052301-VI,Notice of Violation,Case,,"Per CSB; The light in this parking lot is extremely bright and has no shield. This photo was taken on the sixth floor of the building adjacent to the parking lot. The light turns on from dusk to dawn, shining in all our windows.",2021 Jun 16 12:00:00 AM,2021 Aug 23 12:00:00 AM,Compliance Achieved,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052301-VI,,,,6,2021,2,8,2021,3,False,False,68,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false
