ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
008461-20CP,Complaint,Request,LandLord/Tenant,tenant received eviction notice/tenant rights,2020 Sep 25 12:00:00 AM,,,Closed,1100 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008461-20CP,47.61100037,-122.32475552,"(47.61100037, -122.32475552)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,True
008514-20CP,Complaint,Request,LandLord/Tenant,leak/mold issue landlord is working on fixing problem wants to know about tenant rights,2020 Sep 28 12:00:00 AM,,,Closed,1512 BOYLSTON AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008514-20CP,47.6144584,-122.32324784,"(47.6144584, -122.32324784)",9,2020,3,,,,True,True,,3,True,False,False,False,True,False,True
008517-20CP,Complaint,Request,LandLord/Tenant,landlord has locked me out due to non-pymt of rent,2020 Sep 28 12:00:00 AM,,,Completed,823 19TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008517-20CP,47.59517075,-122.30765764,"(47.59517075, -122.30765764)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,False
008565-20CP,Complaint,Request,LandLord/Tenant,tenant rights - received eviction notice has to m/o by 10/30/20,2020 Sep 29 12:00:00 AM,,,Completed,2046 FRANKLIN AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008565-20CP,47.63811325,-122.32443678,"(47.63811325, -122.32443678)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,True
008579-20CP,Complaint,Request,LandLord/Tenant,Security deposit help,2020 Sep 24 12:00:00 AM,,,Completed,1828 12TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008579-20CP,47.61847635,-122.31658585,"(47.61847635, -122.31658585)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,True
008586-20CP,Complaint,Request,LandLord/Tenant,"Per Online; In response to the Coronavirus pandemic, all building amenities have been closed entirely or made accessible on a restricted basis since March 2020. Additionally, the property is located two blocks from the formerly occupied ""Capitol Hill Autonomous Zone"" an area that has been the subject of constant violence and unrest throughout the year, including shootings, stabbings, arsons, and limited 911 response time. Building occupants have expressed concerns related to r",2020 Sep 29 12:00:00 AM,,,Completed,1401 E MADISON ST,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008586-20CP,47.61384157,-122.31393909,"(47.61384157, -122.31393909)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,False
008587-20CP,Complaint,Request,LandLord/Tenant,"Did not receive a checklist at move in, but security deposit paid of $400. WAS GIVEN VACATE NOTICEEARLY AUG 2020 PERFAMILY MEMBER MOVINGIN, BUT NOW HOME IS FORSALE",2020 Sep 24 12:00:00 AM,,,Completed,176 25TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008587-20CP,47.60351336,-122.29971679,"(47.60351336, -122.29971679)",9,2020,3,,,,True,True,,3,True,False,False,False,False,False,True
008688-20CP,Complaint,Request,LandLord/Tenant,tenant received eviction notice landlord informed tenant all belongings must be out by 10/28/20,2020 Oct 02 12:00:00 AM,,,Completed,2033 BOYLSTON AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008688-20CP,47.63780229,-122.32375685,"(47.63780229, -122.32375685)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
008695-20CP,Complaint,Request,LandLord/Tenant,WATER LEAK. WATER WITHFECAL MATTER IS THROUGHOUT UNIT(STUDIO)PM SLOW/NO RESPONSE.HAS LITTLE OR NO BLDG MGMT CONTACT.WANTS INSPECTIONAND RIGHTS GUIDANCE.,2020 Oct 02 12:00:00 AM,,,Completed,2212 S JACKSON ST,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008695-20CP,47.59952485,-122.30268552,"(47.59952485, -122.30268552)",10,2020,4,,,,True,True,,3,True,False,False,False,True,False,False
008758-20CP,Complaint,Request,LandLord/Tenant,Tenant locked out and ownerwill not allow him in to get hisbelongings.  Owner has changed the locks.,2020 Oct 05 12:00:00 AM,,,Completed,823 19TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008758-20CP,47.59517075,-122.30765764,"(47.59517075, -122.30765764)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
008773-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, early lease termination",2020 Oct 06 12:00:00 AM,,,Closed,219 BELMONT AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008773-20CP,47.62026472,-122.32440111,"(47.62026472, -122.32440111)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
008802-20CP,Complaint,Request,LandLord/Tenant,"I recently moved out of Avana on the Lake at 710 Lakeside Ave S Apt. 217. I provided my last known address to Avana on or about July 15th, 2020. Specifically, I provided my current address (3701 S Hudson St. Apt. #313, Seattle, WA 98118) in-person, to the on-site staff located at Avana on the Lake. Though my final account statement was, in fact delivered on the 21st day after I moved, it was addressed to Avana on the Lake and not my current address.Â RCW 59.18.280(1)(b) requires them to delive",2020 Oct 06 12:00:00 AM,,,Completed,710 LAKESIDE AVE S,0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008802-20CP,47.59609937,-122.2866715,"(47.59609937, -122.2866715)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
008881-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6795894-CN,2020 Oct 09 12:00:00 AM,,,Completed,1011 20TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008881-20CP,47.59339688,-122.30650995,"(47.59339688, -122.30650995)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
008943-20CP,Complaint,Request,LandLord/Tenant,"Per Online; Filing on behalf of my partner's disabled parent, who was a tenant in this unit in June 2020.The ground-floor level of this home is being rented out illegally as a mother-in-law unit. The unit being rented is not registered or permitted with the city. It has a separate entry, food-preparation area, and full bathroom, but the ""bedroom"" in the unit does not meet the official ADU code standards.Further, my partner's parent was illegally evicted due in-part to her",2020 Oct 12 12:00:00 AM,,,Completed,420 25TH AVE E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008943-20CP,47.6233236,-122.29960679,"(47.6233236, -122.29960679)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
008944-20CP,Complaint,Request,LandLord/Tenant,Tenant Rights-I received a 90-day notice to vacate in August 2020 for a constructionproject.,2020 Oct 12 12:00:00 AM,,,Completed,1415 BELMONT AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008944-20CP,47.61341192,-122.32469157,"(47.61341192, -122.32469157)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009030-20CP,Complaint,Request,LandLord/Tenant,Rights guidance,2020 Oct 12 12:00:00 AM,,,Closed,1700 17TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009030-20CP,47.6167245,-122.30981208,"(47.6167245, -122.30981208)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009043-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Oct 12 12:00:00 AM,,,Completed,811 17TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009043-20CP,47.60957245,-122.31053401,"(47.60957245, -122.31053401)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009057-20CP,Complaint,Request,LandLord/Tenant,CORPORATE HOUSINGLOCKOUT SITUATIONLEASE IN COMPANY NAMETENANTS ARE EMPLOYEESKEY FOB IS NEW SYSTEMAND OFFICE WON'T GIVEFOBS TO TENANTS DUETO SUBLETTING VIOLATIONCONCERNS,2020 Oct 15 12:00:00 AM,,,Completed,1414 E YESLER WAY,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009057-20CP,47.60184796,-122.3134337,"(47.60184796, -122.3134337)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009095-20CP,Complaint,Request,LandLord/Tenant,Questions about notice to terminate tenancy.,2020 Oct 15 12:00:00 AM,,,Completed,2906 E DENNY WAY,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009095-20CP,47.61908112,-122.29446282,"(47.61908112, -122.29446282)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009149-20CP,Complaint,Request,LandLord/Tenant,landlord has left hole in wall after water repair a week ago was told someone would come back out patch up hole still no-one has showed up also need to know about tenant rights,2020 Oct 19 12:00:00 AM,,,Closed,1617 YALE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009149-20CP,47.61570757,-122.32847935,"(47.61570757, -122.32847935)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009168-20CP,Complaint,Request,LandLord/Tenant,Code Compliance Complaint requesting TRAO review,2020 Oct 20 12:00:00 AM,,,Completed,1608 E REPUBLICAN ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009168-20CP,47.62344671,-122.31097292,"(47.62344671, -122.31097292)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009175-20CP,Complaint,Request,LandLord/Tenant,"Per Online; Early this morning, 10/20/20 my electricity went out in part of my apt affecting the refrigerator.   I phoned and texted my landlord repeatedly today informing him that my refrigerator was not working and just yesterday I spent $300 on groceries and as of 6pm its still isn't fixed and he has stated to run an extension card to it creating a hazard for my daughter and my dog.  He is now asking for my renters insurance as if its my fault for this.",2020 Oct 20 12:00:00 AM,,,Closed,316 31ST AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009175-20CP,47.60475247,-122.29231377,"(47.60475247, -122.29231377)",10,2020,4,,,,True,True,,3,True,False,False,False,True,False,False
009196-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6779491-CN,2020 Oct 21 12:00:00 AM,,,Completed,1301 SPRING ST,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009196-20CP,47.61105427,-122.32264499,"(47.61105427, -122.32264499)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009211-20CP,Complaint,Request,LandLord/Tenant,Tenant Rights-Owner has notrefunded my deposit or provided an itemized statement,2020 Oct 13 12:00:00 AM,,,Closed,1530 BELMONT AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009211-20CP,47.61445461,-122.32419356,"(47.61445461, -122.32419356)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009244-20CP,Complaint,Request,LandLord/Tenant,"The building manager of Bel15 enters apartments without giving appropriate notice required by ""22.206.180 - Prohibited acts by owners""This typically happens during maintenance requests. He will give a vague time, via text message, like ""before next Tuesday"" but then he, or a maintenance person, will show up whenever they please, well before or long after ""next Tuesday"".Once they showed up and just came in for a maintenance request, months after the original ""estimated",2020 Oct 23 12:00:00 AM,,,Completed,316 BELLEVUE AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009244-20CP,47.62132487,-122.32620603,"(47.62132487, -122.32620603)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009253-20CP,Complaint,Request,LandLord/Tenant,MFTE utilities charge.Believes violation.,2020 Oct 20 12:00:00 AM,,,Completed,1812 12TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009253-20CP,47.61804159,-122.3165998,"(47.61804159, -122.3165998)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009258-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Oct 20 12:00:00 AM,,,Completed,3014 E HOWELL ST,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009258-20CP,47.61778551,-122.29274404,"(47.61778551, -122.29274404)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009260-20CP,Complaint,Request,LandLord/Tenant,Ongoing pest issue. Rights guidance needed.,2020 Oct 23 12:00:00 AM,,,Completed,215 10TH AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009260-20CP,47.62056582,-122.31985907,"(47.62056582, -122.31985907)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009263-20CP,Complaint,Request,LandLord/Tenant,SLOW/NO NOTICEREGARDING WATERISSUES,2020 Oct 20 12:00:00 AM,,,Completed,422 11TH AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009263-20CP,47.62262505,-122.31755808,"(47.62262505, -122.31755808)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009281-20CP,Complaint,Request,LandLord/Tenant,"Building was broken into over a year ago thru a side door and a laundry machine coin box was drilled out. Â Management has refused to do anything despite numerous maintenance requests to fix the door and the laundry machine. Â The side door fix they have done is to post a handwritten paper sign the says ""Fire Exit Only"" and have blocked the door from the inside with wood so that it can't be opened. Â Problem being the door opens from the inside and in the event of an emergency or fire would be ver",2020 Oct 25 12:00:00 AM,,,Completed,2815 Boylston AVE E,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009281-20CP,47.64626461,-122.32368694,"(47.64626461, -122.32368694)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009306-20CP,Complaint,Request,LandLord/Tenant,Requests TRAO removedfor #6777298-CN.  Property isowner occupied.,2020 Oct 26 12:00:00 AM,,,Completed,1451 20TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009306-20CP,47.61443893,-122.30656756,"(47.61443893, -122.30656756)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009373-20CP,Complaint,Request,LandLord/Tenant,"Per Online; My landlord ""self-inspected"" for the RRIO and gave false information so that she didn't have to condemn the property or pay relocation assistance. I became suspicious when I had major construction work being done in my house every single day after she was cited.She submitted that the owner lives in the residence, which is untrue. Neither of the owners live in the house and she hasn't even lived in the state of Washington for the last few months, which I just found",2020 Oct 28 12:00:00 AM,,,Completed,176 25TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009373-20CP,47.60351336,-122.29971679,"(47.60351336, -122.29971679)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,True
009375-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Oct 26 12:00:00 AM,,,Completed,1412 21ST AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009375-20CP,47.61339063,-122.30464967,"(47.61339063, -122.30464967)",10,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009376-20CP,Complaint,Request,LandLord/Tenant,Security Deposit help,2020 Oct 26 12:00:00 AM,,,Closed,1722 22ND AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009376-20CP,47.58770047,-122.30355703,"(47.58770047, -122.30355703)",10,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009497-20CP,Complaint,Request,LandLord/Tenant,I send out the notice to vacate on 10/5/20 for both my apartment and parking lot but the property manager didn't submit the vacate for my parking lot. So they charge me another month of parking lot fee.,2020 Nov 03 12:00:00 AM,,,Completed,224 HARVARD AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009497-20CP,47.62069776,-122.32187977,"(47.62069776, -122.32187977)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009539-20CP,Complaint,Request,LandLord/Tenant,tenant rights - questions regarding rent increase,2020 Nov 04 12:00:00 AM,,,Completed,100 MELROSE AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009539-20CP,47.61882635,-122.32760221,"(47.61882635, -122.32760221)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009542-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6805654-CN,2020 Nov 04 12:00:00 AM,,,Completed,707 TERRY AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009542-20CP,47.60690037,-122.32488069,"(47.60690037, -122.32488069)",11,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009601-20CP,Complaint,Request,LandLord/Tenant,"I moved out 9/30/2020. I received a notice 10/23/2020,the owner intends to keepmy $600.00 deposit, and istrying to charge an additional $500.00 forcarpet replacement.",2020 Nov 06 12:00:00 AM,,,Completed,200 BELMONT AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009601-20CP,47.6198634,-122.32382538,"(47.6198634, -122.32382538)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009608-20CP,Complaint,Request,LandLord/Tenant,UTILITY BILLING ISSUES,2020 Nov 04 12:00:00 AM,,,Completed,1414 10TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009608-20CP,47.61328798,-122.31879986,"(47.61328798, -122.31879986)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
1051300-CT,Citation,Case,LandLord/Tenant,POTA - DEPOSIT,2020 Nov 09 12:00:00 AM,,,Warning,115 29TH AVE E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051300-CT,47.61940537,-122.29507406,"(47.61940537, -122.29507406)",11,2020,4,,,,True,True,,3,False,False,True,False,False,True,False
1051303-VI,Notice of Violation,Case,LandLord/Tenant,Violation of the Prohibited Acts Ordinance SMC 22.206.180.E due to retaliation.,2020 Oct 22 12:00:00 AM,,,Completed,2906 E DENNY WAY,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1051303-VI,47.61908112,-122.29446282,"(47.61908112, -122.29446282)",10,2020,4,,,,True,True,,3,False,True,False,False,False,True,False
009647-20CP,Complaint,Request,LandLord/Tenant,received eviction notice want to know about tenant rights,2020 Nov 09 12:00:00 AM,,,Completed,2212 S JACKSON ST,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009647-20CP,47.59952485,-122.30268552,"(47.59952485, -122.30268552)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009742-20CP,Complaint,Request,LandLord/Tenant,Property Manager entering common area w/o notice.  Says she doesn't have to give notice.,2020 Nov 13 12:00:00 AM,,,Closed,1712 24TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009742-20CP,47.61693833,-122.30111038,"(47.61693833, -122.30111038)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
009773-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Nov 13 12:00:00 AM,,,Closed,1404 24TH AVE E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009773-20CP,47.63152286,-122.30133528,"(47.63152286, -122.30133528)",11,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009779-20CP,Complaint,Request,LandLord/Tenant,"Tenants says been dealing with a rodent problems since Sept.  The owner blames the tenant and expects them to address the problem themselves.   Tenant wants to know their rights, and what is the owner responsible for.",2020 Nov 16 12:00:00 AM,2021 Jan 25 12:00:00 AM,Completed,Completed,2519 E PIKE ST,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009779-20CP,47.61396212,-122.29935277,"(47.61396212, -122.29935277)",11,2020,4,1,2021,1,False,False,70,3,True,False,False,False,True,False,False
009844-20CP,Complaint,Request,LandLord/Tenant,tenant rights - landlord not communicating about construction at property starting at 8:30am have no idea why this is happening,2020 Nov 18 12:00:00 AM,,,Completed,610 HARVARD AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009844-20CP,47.62459765,-122.32175983,"(47.62459765, -122.32175983)",11,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
009905-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Nov 17 12:00:00 AM,,,Under Investigation,2214 E HIGHLAND DR,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009905-20CP,47.63070221,-122.3027236,"(47.63070221, -122.3027236)",11,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009933-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6790546-DM,2020 Nov 23 12:00:00 AM,,,Completed,215 17th AVE S,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009933-20CP,47.60035823,-122.31059434,"(47.60035823, -122.31059434)",11,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
009979-20CP,Complaint,Request,LandLord/Tenant,"REMOVE TRAO HOLD FROM 6790546-DMProject applicant noted ""do not know"" in the housing occupancy section of the application. SFR was owner occupied and vacated upon closing.",2020 Nov 24 12:00:00 AM,,,Completed,215 17TH AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009979-20CP,47.60035823,-122.31059434,"(47.60035823, -122.31059434)",11,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010150-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,2020 Dec 01 12:00:00 AM,,,Completed,421 B 23RD AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010150-20CP,47.60588643,-122.30317603,"(47.60588643, -122.30317603)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
010174-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Dec 02 12:00:00 AM,,,Completed,2313 E HARRISON ST,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010174-20CP,47.62251276,-122.3017968,"(47.62251276, -122.3017968)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010190-20CP,Complaint,Request,LandLord/Tenant,"TRAO inquiry, may need to have hold removed for permit6779928-CN.",2020 Dec 04 12:00:00 AM,,,Closed,1915 BLENHEIM DR E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010190-20CP,47.63595256,-122.29005177,"(47.63595256, -122.29005177)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010287-20CP,Complaint,Request,LandLord/Tenant,Request TRAO license,2020 Dec 09 12:00:00 AM,,,Completed,2210 EASTLAKE AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010287-20CP,47.63857645,-122.32550742,"(47.63857645, -122.32550742)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010385-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, landlord has turned off cable because I have not paid my rent - this is a problem for meI have no way of getting communication with COV19 updates",2020 Dec 15 12:00:00 AM,,,Closed,303 23RD AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010385-20CP,47.6000482,-122.30257422,"(47.6000482, -122.30257422)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,True
010398-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,2020 Dec 11 12:00:00 AM,,,Closed,2801 S DEARBORN ST,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010398-20CP,47.59561087,-122.29608526,"(47.59561087, -122.29608526)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
010400-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,2020 Dec 11 12:00:00 AM,,,Closed,2112 E DENNY WAY,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010400-20CP,47.61844046,-122.30414413,"(47.61844046, -122.30414413)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
010424-20CP,Complaint,Request,LandLord/Tenant,Regularly performs woodworking in basement units. Entire hallway has unsafe air from wood dust. Unsafe air also gets into apartment. Shut off my water this morning without any prior notification.,2020 Dec 16 12:00:00 AM,,,Closed,1810 15TH AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010424-20CP,47.6180429,-122.31242214,"(47.6180429, -122.31242214)",12,2020,4,,,,True,True,,3,True,False,False,False,True,False,False
010451-20CP,Complaint,Request,LandLord/Tenant,apply for TRAO license,2020 Dec 17 12:00:00 AM,,,Completed,1802 MCGILVRA BLVD E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010451-20CP,47.63474364,-122.28073215,"(47.63474364, -122.28073215)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010456-20CP,Complaint,Request,LandLord/Tenant,"unsafe living conditions, rats, mold several housing violations here I have health issues I cannot live here I need help!  My doctor does not want me living here I can't take this much longer I need to move out.",2020 Dec 16 12:00:00 AM,,,Completed,155 21ST AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010456-20CP,47.60289468,-122.3052986,"(47.60289468, -122.3052986)",12,2020,4,,,,True,True,,3,True,False,False,False,True,False,False
010500-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6779907-CN,2020 Dec 21 12:00:00 AM,,,Completed,1118 18TH AVE E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010500-20CP,47.62929402,-122.30830275,"(47.62929402, -122.30830275)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010508-20CP,Complaint,Request,LandLord/Tenant,TRAO help,2020 Dec 21 12:00:00 AM,,,Closed,4108 E PROSPECT ST,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010508-20CP,47.6287922,-122.27860114,"(47.6287922, -122.27860114)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010513-20CP,Complaint,Request,LandLord/Tenant,"We moved out of our unit dueto harassment.  Managementis trying to make up payfor the remainder of the lease, $2300.00.  Whatare our rights?",2020 Dec 21 12:00:00 AM,,,Closed,304 E OLIVE PL,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010513-20CP,47.61719813,-122.32768807,"(47.61719813, -122.32768807)",12,2020,4,,,,True,True,,3,True,False,False,False,False,True,False
010559-20CP,Complaint,Request,LandLord/Tenant,I have lost my front door key landlord is not helping me to replace the key my apt has been broken into several times my key was lost a month ago need to know what are my rights how can I get a new key from landlord,2020 Dec 22 12:00:00 AM,,,Completed,109 23RD AVE E,98112,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010559-20CP,47.6197127,-122.30288368,"(47.6197127, -122.30288368)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
010607-20CP,Complaint,Request,LandLord/Tenant,"After move-out, my depositwas never refunded.",2020 Dec 23 12:00:00 AM,,,Closed,922 32ND AVE,98122,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010607-20CP,47.61117401,-122.29118332,"(47.61117401, -122.29118332)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
010629-20CP,Complaint,Request,LandLord/Tenant,"6 months ago, we had an inspector come in and check our apartment. he noticed a crack in the bathroom tile. He notified our landlords and management so we can get that fixed as soon as possible. 6 months later after not hearting anything. We followed up (December 2) They told us they weren't able to do It until after the holidays and that repairs will take up to a week. They will have to take down the whole wall and told us we won't have a shower available for almost a week. A",2020 Dec 27 12:00:00 AM,,,Closed,131 BELLEVUE AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=010629-20CP,47.61946619,-122.32701604,"(47.61946619, -122.32701604)",12,2020,4,,,,True,True,,3,True,False,False,False,False,False,False
