RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
005981-07CP,Complaint,Request,Land Use,"Junk storage including old bathtub, trash, packing crates and some construction-related materials have been in the yard since mid-summer.",2007 Dec 13 12:00:00 AM,2007 Dec 21 12:00:00 AM,Completed,Completed,6720 DIVISION AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005981-07CP,47.67835867,-122.3663806,"(47.67835867, -122.3663806)",12,2007,4,12,2007,4,False,False,8,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false
006012-07CP,Complaint,Request,Land Use,BUILDING AN 8 FOOT SOLID CEDAR FENCE THAT BLOCKS SIGHT OF TRAFFIC,2007 Dec 14 12:00:00 AM,2007 Dec 21 12:00:00 AM,Completed,Completed,750 NW 67TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006012-07CP,47.67790453,-122.3657686,"(47.67790453, -122.3657686)",12,2007,4,12,2007,4,False,False,7,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
006025-07CP,Complaint,Request,Land Use,"Per Online Complaint:""Consistent excessive garbage in front yard. Spills out of garbage cans and blows into neighboring yards. Repeatedly fails to move garbage a few feet to curb for weekly pick up. Concered about smell, rats and health issues.""",2007 Dec 17 12:00:00 AM,2007 Dec 21 12:00:00 AM,Completed,Completed,7508 A 24TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006025-07CP,47.68351946,-122.38717559,"(47.68351946, -122.38717559)",12,2007,4,12,2007,4,False,False,4,6,True,False,False,False,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false
006036-07CP,Complaint,Request,Land Use,"No permit for salvage yard, outdoor storage, car sales, auto repair. Also SFR onsite with trailers, buses.",2007 Dec 18 12:00:00 AM,2007 Dec 19 12:00:00 AM,Completed,Completed,302 NW 40TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006036-07CP,47.65648235,-122.36118806,"(47.65648235, -122.36118806)",12,2007,4,12,2007,4,False,False,1,6,True,False,False,False,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
006041-07CP,Complaint,Request,Land Use,SEVERAL INOPERABLE VEHCLES ARE BEING STORED IN THE BACK OF BUILDING--THESE INOPS TAKE UP PARKING SPACES FORCING RESIDENTS TO PARK ON THE STREET,2007 Dec 18 12:00:00 AM,2008 Jan 09 12:00:00 AM,Completed,Completed,3929 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006041-07CP,47.65506794,-122.34765344,"(47.65506794, -122.34765344)",12,2007,4,1,2008,1,False,False,22,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false
006089-07CP,Complaint,Request,Land Use,"Per Online Complaint(s):""Running a Hostel in building with 5 floors. Only one entrance on ground floor with no emergency exits or fire escapes. This structure has no elevator and concern that if fire was on lower floors evacuation would be prohibited.""   &""This is a new business in the neigborhood. Does not comply to saftey standards for housing the public. Re-sent this as YES it is an ongoing violation as patrons are coming and going daily. Sign in window as Hostel Seattle.""",2007 Dec 24 12:00:00 AM,2008 Jan 16 12:00:00 AM,Completed,Completed,6200 SEAVIEW AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006089-07CP,47.67390382,-122.406126,"(47.67390382, -122.406126)",12,2007,4,1,2008,1,False,False,23,6,True,False,False,False,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
006094-07CP,Complaint,Request,Land Use,"per complaint dated on 12/21/2007-""construction (dump truck) and other business vehicles located in neighborhood- home occupation being used!!!! SEE ATTACHED",2007 Dec 26 12:00:00 AM,2008 Jan 08 12:00:00 AM,Completed,Completed,7039 MARY AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006094-07CP,47.68068777,-122.37600285,"(47.68068777, -122.37600285)",12,2007,4,1,2008,1,False,False,13,6,True,False,False,False,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
006113-07CP,Complaint,Request,Land Use,"junk such as old appliances, mattresses, inoperable vehicles all in the yard... able to see from the alley.",2007 Dec 28 12:00:00 AM,2008 Jan 07 12:00:00 AM,Completed,Completed,518 N 79TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006113-07CP,47.68638875,-122.35168261,"(47.68638875, -122.35168261)",12,2007,4,1,2008,1,False,False,10,6,True,False,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
1010738-CT,Citation,Case,Land Use,Land Use Code Violationjunk storage,2007 Jan 04 12:00:00 AM,2007 Jul 17 12:00:00 AM,Compliance Achieved,Completed,2311 N 55TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010738-CT,47.66848039,-122.32947368,"(47.66848039, -122.32947368)",1,2007,1,7,2007,3,False,False,194,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1010739-VI,Notice of Violation,Case,Land Use,"PER COMPLAINT DATED ON 12/27/2006-""BOAT LEANING AGAINST THE SIDE OF THE HOUSE, PILES OF DEBRIS UNDER TARP COVERINGS, CUT VEGETATION VARIOUS MATERIAL AND DEBRIS ON THE PROPERTY""",2007 Jan 04 12:00:00 AM,2007 Jan 22 12:00:00 AM,Compliance Achieved,Completed,2311 N 55TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010739-VI,47.66848039,-122.32947368,"(47.66848039, -122.32947368)",1,2007,1,1,2007,1,False,False,18,6,False,True,False,False,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false
1010751-VI,Notice of Violation,Case,Land Use,About 1 year ago new owner divided house into 10 rooms and created a boarding house. There is only one parking space. The garage was made a part of the house and is now an entry way to the house.,2007 Jan 08 12:00:00 AM,2007 May 09 12:00:00 AM,Compliance Achieved,Completed,8361 18TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010751-VI,47.69045594,-122.38036048,"(47.69045594, -122.38036048)",1,2007,1,5,2007,2,False,False,121,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false
1010753-VI,Notice of Violation,Case,Land Use,Unit 2 is not an established unit in the building.  Permit required to establish 19th unit in the building.  Unit is vacant.,2007 Jan 08 12:00:00 AM,2009 Apr 27 12:00:00 AM,Compliance Achieved,Completed,2251 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010753-VI,47.67144866,-122.38681299,"(47.67144866, -122.38681299)",1,2007,1,4,2009,2,False,False,840,6,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1010762-VI,Notice of Violation,Case,Land Use,"Per online complaint: ""This is the second time I've reported this address for garbage violations. They have no garbage service, and the back yard is filled with trash and garbage. It is much worse than the first time I reported it. It is a rental.""",2007 Jan 08 12:00:00 AM,2007 Jan 25 12:00:00 AM,Compliance Achieved,Completed,3805 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010762-VI,47.65287069,-122.34766217,"(47.65287069, -122.34766217)",1,2007,1,1,2007,1,False,False,17,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1010777-CT,Citation,Case,Land Use,Land Use Code ViolationOutdoor junk storage,2007 Jan 09 12:00:00 AM,2007 Feb 28 12:00:00 AM,Compliance Achieved,Completed,4619 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010777-CT,47.66300569,-122.35571798,"(47.66300569, -122.35571798)",1,2007,1,2,2007,1,False,False,50,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1010843-VI,Notice of Violation,Case,Land Use,Unit B is not established by permit.,2007 Jan 19 12:00:00 AM,2007 Mar 01 12:00:00 AM,Compliance Achieved,Completed,2250 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010843-VI,47.67183951,-122.38682061,"(47.67183951, -122.38682061)",1,2007,1,3,2007,1,False,False,41,6,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1010869-VI,Notice of Violation,Case,Land Use,Vacant building; owners are using the lot for storage and junk.,2007 Jan 23 12:00:00 AM,2007 Jul 13 12:00:00 AM,Compliance Achieved,Completed,7325 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010869-VI,47.68206931,-122.37712033,"(47.68206931, -122.37712033)",1,2007,1,7,2007,3,False,False,171,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1010896-VI,Notice of Violation,Case,Land Use,"Illegal unit in basement, not estab by permit or as Hab Space",2007 Jan 25 12:00:00 AM,,,Completed,2251 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010896-VI,47.67144866,-122.38681299,"(47.67144866, -122.38681299)",1,2007,1,,,,True,True,,6,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1010897-VI,Notice of Violation,Case,Land Use,Basement unit - not Hab Space or established by permit,2007 Jan 25 12:00:00 AM,2007 Apr 04 12:00:00 AM,Compliance Achieved,Completed,6000 24TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010897-VI,47.67260095,-122.38727111,"(47.67260095, -122.38727111)",1,2007,1,4,2007,2,False,False,69,6,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1010931-VI,Notice of Violation,Case,Land Use,Inoperable vehicle in driveway & junk on property. Deterioration of roof on house and over-all condition of garage is below minimum code standards--possible abatement. House is owner-occupied.,2007 Jan 30 12:00:00 AM,2007 Mar 08 12:00:00 AM,Compliance Achieved,Completed,852 NW 65TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010931-VI,47.67622622,-122.36783897,"(47.67622622, -122.36783897)",1,2007,1,3,2007,1,False,False,37,6,False,True,False,False,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,true,true,false,false
1010973-CT,Citation,Case,Land Use,Land Use Code ViolationJunk storage,2007 Feb 02 12:00:00 AM,2007 Feb 13 12:00:00 AM,Compliance Achieved,Completed,4621 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1010973-CT,47.66311099,-122.35569218,"(47.66311099, -122.35569218)",2,2007,1,2,2007,1,False,False,11,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011042-VI,Notice of Violation,Case,Land Use,Six inoperable vehicles (one sounds inoperable) junk storage including old wooden boat on property.,2007 Feb 08 12:00:00 AM,2007 Mar 08 12:00:00 AM,Compliance Achieved,Completed,2035 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011042-VI,47.67074104,-122.3837375,"(47.67074104, -122.3837375)",2,2007,1,3,2007,1,False,False,28,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
1011083-CT,Citation,Case,Land Use,Land Use Code ViolationJunk storage,2007 Feb 15 12:00:00 AM,2007 Feb 28 12:00:00 AM,Compliance Achieved,Completed,1148 N 84TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011083-CT,47.6900299,-122.34236281,"(47.6900299, -122.34236281)",2,2007,1,2,2007,1,False,False,13,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011100-VI,Notice of Violation,Case,Land Use,,2007 Feb 16 12:00:00 AM,2007 Sep 13 12:00:00 AM,Compliance Achieved,Completed,4621 GREENWOOD AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011100-VI,47.66311099,-122.35569218,"(47.66311099, -122.35569218)",2,2007,1,9,2007,3,False,False,209,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011123-CT,Citation,Case,Land Use,Land Use Code ViolationOutdoor junk storage,2007 Feb 20 12:00:00 AM,2007 Mar 19 12:00:00 AM,Compliance Achieved,Completed,7501 6TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011123-CT,47.68350342,-122.36359718,"(47.68350342, -122.36359718)",2,2007,1,3,2007,1,False,False,27,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011125-CT,Citation,Case,Land Use,Land Use Code ViolationOutdoor junk storage,2007 Feb 20 12:00:00 AM,2007 Mar 27 12:00:00 AM,Compliance Achieved,Completed,6035 5TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011125-CT,47.67337405,-122.36320958,"(47.67337405, -122.36320958)",2,2007,1,3,2007,1,False,False,35,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011164-VI,Notice of Violation,Case,Land Use,USING SINGLE FAMILY HOUSE AS A TRIPLEX--THREE SEPARATE ENTRANCES,2007 Feb 22 12:00:00 AM,,,Completed,9016 28TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011164-VI,47.6950218,-122.39215975,"(47.6950218, -122.39215975)",2,2007,1,,,,True,True,,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
1011205-VI,Notice of Violation,Case,Land Use,"Per online complaint: ""There are three computer monitors sitting in the front yard. They have been there for a couple of weeks.""",2007 Feb 27 12:00:00 AM,2007 Mar 21 12:00:00 AM,Compliance Achieved,Completed,2257 N 56TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011205-VI,47.66895342,-122.33125926,"(47.66895342, -122.33125926)",2,2007,1,3,2007,1,False,False,22,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011216-CT,Citation,Case,Land Use,Outdoor storage and commercial vehicles parked in a SFZ.,2007 Mar 01 12:00:00 AM,2007 Apr 05 12:00:00 AM,Compliance Achieved,Completed,2813 31ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011216-CT,47.6450349,-122.39725325,"(47.6450349, -122.39725325)",3,2007,1,4,2007,2,False,False,35,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011218-CT,Citation,Case,Land Use,Someone is living in the shed in the back of the house and outdoor storage.,2007 Mar 01 12:00:00 AM,2007 Apr 18 12:00:00 AM,Compliance Achieved,Completed,3006 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011218-CT,47.64714353,-122.3979459,"(47.64714353, -122.3979459)",3,2007,1,4,2007,2,False,False,48,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011220-CT,Citation,Case,Land Use,Outdoor storage and someone living in the RV out back.,2007 Mar 01 12:00:00 AM,2007 Oct 04 12:00:00 AM,Compliance Achieved,Completed,3010 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011220-CT,47.64729496,-122.39793306,"(47.64729496, -122.39793306)",3,2007,1,10,2007,4,False,False,217,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011221-CT,Citation,Case,Land Use,Outdoor storage.,2007 Mar 01 12:00:00 AM,2007 Jun 08 12:00:00 AM,Compliance Achieved,Completed,4258 33RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011221-CT,47.65936276,-122.39925121,"(47.65936276, -122.39925121)",3,2007,1,6,2007,2,False,False,99,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011285-VI,Notice of Violation,Case,Land Use,Signs on premises advertise family adult care center.,2007 Mar 07 12:00:00 AM,2007 Mar 21 12:00:00 AM,Compliance Achieved,Completed,2283 VIEWMONT WAY W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011285-VI,47.63875084,-122.40296629,"(47.63875084, -122.40296629)",3,2007,1,3,2007,1,False,False,14,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1011320-VI,Notice of Violation,Case,Land Use,"Vacant warehouse not open to entry, but transients have been seen sleeping in the detached shed on the north side of the lot. Office chair, house lamp and other junk stored on the SW corner of the lot. Young people loiter on the property at night.",2007 Mar 09 12:00:00 AM,2007 Jul 19 12:00:00 AM,Compliance Achieved,Completed,1520 NW 87TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011320-VI,47.69260644,-122.3776158,"(47.69260644, -122.3776158)",3,2007,1,7,2007,3,False,False,132,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011364-VI,Notice of Violation,Case,Land Use,New indoor participant sports use and violation of administrative conditional use permit--see attached.,2007 Mar 15 12:00:00 AM,2007 Aug 23 12:00:00 AM,Compliance Achieved,Completed,3656 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011364-VI,47.65392737,-122.40057977,"(47.65392737, -122.40057977)",3,2007,1,8,2007,3,False,False,161,6,False,True,False,False,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false
1011393-CT,Citation,Case,Land Use,Land Use Code ViolationJunk Storage,2007 Mar 20 12:00:00 AM,2007 Apr 17 12:00:00 AM,Compliance Achieved,Completed,910 N 82ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011393-CT,47.68855461,-122.34666132,"(47.68855461, -122.34666132)",3,2007,1,4,2007,2,False,False,28,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011430-VI,Notice of Violation,Case,Land Use,"per online complaint dated on 3/14/2007-"" a detached garage sitting along the side of the alley has not been used in decades, has been home to feral rats ( observed entering and exiting_) is home to rats, is leaning dangerously, lots of weeds growing right by it... is a fire hazard, and has siding falling off.""",2007 Mar 23 12:00:00 AM,2007 May 04 12:00:00 AM,Compliance Achieved,Completed,7748 31ST AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011430-VI,47.68650053,-122.39675163,"(47.68650053, -122.39675163)",3,2007,1,5,2007,2,False,False,42,6,False,True,False,False,false,false,false,true,false,true,false,false,false,true,false,true,false,true,true,false,true,false,false
1011485-VI,Notice of Violation,Case,Land Use,There are two cars parked on the yard next to the units. It also has ongoing issues with drus and prostitution; the police have kicked out and or arrested a number of people from the units. Your response is much appreciated.,2007 Mar 28 12:00:00 AM,2007 Apr 04 12:00:00 AM,Compliance Achieved,Completed,4308 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011485-VI,47.65925295,-122.35058456,"(47.65925295, -122.35058456)",3,2007,1,4,2007,2,False,False,7,6,False,True,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011518-VI,Notice of Violation,Case,Land Use,"Per online complaint: ""They continue to add cars to their yard. Most are inoperable but those that are have not been moved in over a year. This is an eyesore to the entire community and must be dealt with.""",2007 Apr 02 12:00:00 AM,2007 May 03 12:00:00 AM,Compliance Achieved,Completed,7500 10TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011518-VI,47.68339514,-122.36916631,"(47.68339514, -122.36916631)",4,2007,2,5,2007,2,False,False,31,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1011563-VI,Notice of Violation,Case,Land Use,"Per one line complaint received 3/19/07 and conversation with her on 3/22/07, the neighbor put in a 9' solid fence. They have also left the old fence debris in the unimproved alley behind the house. Please call her to make arrangements if needed to view the fence from her property.",2007 Apr 05 12:00:00 AM,2007 May 02 12:00:00 AM,Compliance Achieved,Completed,3400 31ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011563-VI,47.65053325,-122.39654052,"(47.65053325, -122.39654052)",4,2007,2,5,2007,2,False,False,27,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011684-CT,Citation,Case,Land Use,Massive outdoor junk storage and at least eight vehicles including boats/trailers.,2007 Apr 13 12:00:00 AM,2009 Jul 15 12:00:00 AM,Compliance Achieved,Completed,4116 PALATINE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011684-CT,47.65692588,-122.35625558,"(47.65692588, -122.35625558)",4,2007,2,7,2009,3,False,False,824,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011699-CT,Citation,Case,Land Use,"Violation of the land use code, commercial trailer parked on a SF zoned property and outdoor junk storage.",2007 Apr 13 12:00:00 AM,2008 Oct 03 12:00:00 AM,Compliance Achieved,Completed,2609 34TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011699-CT,47.64346046,-122.40137156,"(47.64346046, -122.40137156)",4,2007,2,10,2008,4,False,False,539,6,False,False,True,False,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false
1011718-VI,Notice of Violation,Case,Land Use,The is junk that the vegetation has overgrown; full garbage cans and debris left from old deck they removed and threw a tarp over. This is a really eyesore. You need to contact her and view from her property as it is difficult to see from the street.,2007 Apr 16 12:00:00 AM,2007 May 04 12:00:00 AM,Compliance Achieved,Completed,9120 CYRUS AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011718-VI,47.69589636,-122.39900807,"(47.69589636, -122.39900807)",4,2007,2,5,2007,2,False,False,18,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011736-VI,Notice of Violation,Case,Land Use,"per online complaint dated on 3/29/2007-""vegetation is encroaching onto the sidewalk limiting access and causing an uneven walkway.'",2007 Apr 17 12:00:00 AM,2007 May 29 12:00:00 AM,Compliance Achieved,Completed,3246 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011736-VI,47.67319614,-122.40052847,"(47.67319614, -122.40052847)",4,2007,2,5,2007,2,False,False,42,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011802-CT,Citation,Case,Land Use,Land Use Code ViolationJunk Storage and parking of trailer on parking access in required yard,2007 Apr 20 12:00:00 AM,2007 Aug 14 12:00:00 AM,Compliance Achieved,Completed,6251 PALATINE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011802-CT,47.67550245,-122.3566968,"(47.67550245, -122.3566968)",4,2007,2,8,2007,3,False,False,116,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false
1011868-CT,Citation,Case,Land Use,Violation of the Home Occupation codes.,2007 Apr 27 12:00:00 AM,2007 May 09 12:00:00 AM,Compliance Achieved,Completed,2416 35TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011868-CT,47.64006333,-122.4020706,"(47.64006333, -122.4020706)",4,2007,2,5,2007,2,False,False,12,6,False,False,True,False,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
1011918-VI,Notice of Violation,Case,Land Use,"Per 4/10/07 online complaint (complainant called 4/25/07 to find out when the inspector was going to be out): ""In the alley behind Fremont Village Square, the owner has erected about 5 extremely bright lights which shine into my apartment, which is across the alley. The lights allow lateral light escape. Violates SMC 23.47A.022(A).""***Do alley lights violate light & glare standards?***",2007 May 02 12:00:00 AM,2008 Jan 22 12:00:00 AM,Compliance Achieved,Completed,3601 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011918-VI,47.65184505,-122.35044182,"(47.65184505, -122.35044182)",5,2007,2,1,2008,1,False,False,265,6,False,True,False,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1011931-CT,Citation,Case,Land Use,Inop vehicle and junk storage.,2007 May 03 12:00:00 AM,2007 Aug 16 12:00:00 AM,Compliance Achieved,Completed,4334 32ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011931-CT,47.65947241,-122.39789635,"(47.65947241, -122.39789635)",5,2007,2,8,2007,3,False,False,105,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1011947-VI,Notice of Violation,Case,Land Use,"Per online complaint: ""Inside is divided into 3 units. Each unit has extreme accumulation of junk inside making visual inspection difficult. All doors are unsecurred. Locks and jambs are broken, deadbolts are missing. Photos were taken. Call for more violation info.""",2007 May 04 12:00:00 AM,2007 Oct 03 12:00:00 AM,Compliance Achieved,Completed,7411 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1011947-VI,47.68212745,-122.32569788,"(47.68212745, -122.32569788)",5,2007,2,10,2007,4,False,False,152,6,False,True,False,False,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false
1012016-CT,Citation,Case,Land Use,Land Use Code ViolationJunk storage,2007 May 10 12:00:00 AM,2007 Jun 06 12:00:00 AM,Compliance Achieved,Completed,546 N 74TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1012016-CT,47.68275952,-122.35056295,"(47.68275952, -122.35056295)",5,2007,2,6,2007,2,False,False,27,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1012031-VI,Notice of Violation,Case,Land Use,"per online complaint dated on 5/5/2007-""Former owner moved out in Mar 2006, sold to realtor in fall. Bushes were partially trimmed in Oct and not cleaned up. Moving debris still lying around. Lawn hasnt been cut at all and no one seems to be taking care of the house at all.""",2007 May 11 12:00:00 AM,2007 May 30 12:00:00 AM,Compliance Achieved,Completed,541 N 78TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1012031-VI,47.68531501,-122.35057216,"(47.68531501, -122.35057216)",5,2007,2,5,2007,2,False,False,19,6,False,True,False,False,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1012105-CT,Citation,Case,Land Use,Outdoor storage and inoperable vehicles.,2007 May 18 12:00:00 AM,2008 Dec 10 12:00:00 AM,Compliance Achieved,Completed,124 NW 83RD ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1012105-CT,47.68931265,-122.35915895,"(47.68931265, -122.35915895)",5,2007,2,12,2008,4,False,False,572,6,False,False,True,False,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
