ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
000159-23CP,Complaint,Request,LandLord/Tenant,Top floor leaks through ceiling into my unit. I'm looking for complete repairs and compensation for inconvenience or move to another unit for the same rent I currently pay.,2022 Dec 27 12:00:00 AM,,,Under Investigation,13725 32ND AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000159-23CP,47.72898605,-122.29411886,"(47.72898605, -122.29411886)",12,2022,4,,,,True,True,,5,True,False,False,False,True,False,False
000167-23CP,Complaint,Request,LandLord/Tenant,heating mgmt stealingsha - organized crime and individuals follow everyone that enters bldg - predatory and have access to buildingsmoking in non smoking areawont  give me smoke free apt - allergic to smokenew lock needed - keys to my aptkeys to my mailbox,2023 Jan 04 12:00:00 AM,,,Under Investigation,11050 8TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000167-23CP,47.71025526,-122.32021551,"(47.71025526, -122.32021551)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000169-23CP,Complaint,Request,LandLord/Tenant,parking permit paid every month and car was towedspacd rental issues,2023 Jan 04 12:00:00 AM,,,Under Investigation,14100 LINDEN AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000169-23CP,47.73157296,-122.34702054,"(47.73157296, -122.34702054)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000171-23CP,Complaint,Request,LandLord/Tenant,rent increase 01/2023new owner and mgmt - incity incleaking ongoing for a year,2023 Jan 04 12:00:00 AM,,,Closed,11740 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000171-23CP,47.71539446,-122.3551069,"(47.71539446, -122.3551069)",1,2023,1,,,,True,True,,5,True,False,False,False,True,False,True
000192-23CP,Complaint,Request,LandLord/Tenant,leasing issueswanting us to leave by end of jan - owner to move back inno formal notice of end of tenancy,2023 Jan 04 12:00:00 AM,,,Closed,707 NW 105TH ST,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000192-23CP,47.70501407,-122.36583705,"(47.70501407, -122.36583705)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000199-23CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit 6909686-CN. Building a cottage in backyard not touching main house.,2023 Jan 03 12:00:00 AM,,,Completed,14016 2ND AVE NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000199-23CP,47.73100838,-122.35928827,"(47.73100838, -122.35928827)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000200-23CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit 6909686-CN. Building a cottage in backyard not touching main house.,2023 Jan 04 12:00:00 AM,,,Completed,14016 2ND AVE NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000200-23CP,47.73100838,-122.35928827,"(47.73100838, -122.35928827)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000213-23CP,Complaint,Request,LandLord/Tenant,EDRA HELP,2023 Jan 05 12:00:00 AM,,,Closed,14321 CORLISS AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000213-23CP,47.7329388,-122.33191097,"(47.7329388, -122.33191097)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000229-23CP,Complaint,Request,LandLord/Tenant,"Per Online; Hello I couldn't get a hold of our landlord for 3months now. nobody picks up and their voicemail's full. I also tried calling their property manager  (FPI Management) and none of them would return my calls. my building buzzer has not been working for 2years now, the apartment website has already been taken down today 1/5/2023 and I could not pay my rent. I do not know what else to do.",2023 Jan 05 12:00:00 AM,,,Under Investigation,13437 Greenwood AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000229-23CP,47.72762335,-122.35612496,"(47.72762335, -122.35612496)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000246-23CP,Complaint,Request,LandLord/Tenant,"NO HOT WATER, GAS OFF.NOTICE TO VACATE PER DEMOPOSTED AT BUILDING.",2023 Jan 05 12:00:00 AM,,,Completed,8517 AURORA AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000246-23CP,47.69097556,-122.34540489,"(47.69097556, -122.34540489)",1,2023,1,,,,True,True,,5,True,False,False,False,True,False,True
000255-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATE,2023 Jan 05 12:00:00 AM,,,Completed,10757 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000255-23CP,47.70847788,-122.35594594,"(47.70847788, -122.35594594)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000273-23CP,Complaint,Request,LandLord/Tenant,"Per Online; The apartment building I live in is not secure, safe or clean. There's constant trash in the hallways and outside on the ground by the trash bins. The side and front doors be wide open, the door by where I live doesn't even lock. You can just push it open. There was a package thief. There's holes in the hallway on the first floor by the mailboxes, that hole way also be flooded with water and ground be wet. There are pipes leaking in the building and also in",2023 Jan 08 12:00:00 AM,,,Completed,13751 32ND AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000273-23CP,47.72956777,-122.29424594,"(47.72956777, -122.29424594)",1,2023,1,,,,True,True,,5,True,False,False,False,True,False,False
000281-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATE/TERMINATE.POSSIBLY RENT INCREASE,2023 Jan 06 12:00:00 AM,,,Completed,1038 NE 125TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000281-23CP,47.71966588,-122.31642835,"(47.71966588, -122.31642835)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000292-23CP,Complaint,Request,LandLord/Tenant,TRAO,2023 Jan 03 12:00:00 AM,,,Completed,431 NW 100TH PL,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000292-23CP,47.70275437,-122.36298511,"(47.70275437, -122.36298511)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000300-23CP,Complaint,Request,LandLord/Tenant,TRAO,2023 Jan 03 12:00:00 AM,,,Completed,732 N 91ST ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000300-23CP,47.69511831,-122.34849294,"(47.69511831, -122.34849294)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000308-23CP,Complaint,Request,LandLord/Tenant,CAR DAMAGE DISPUTEDUE PARKING LOT ISSUE,2023 Jan 09 12:00:00 AM,,,Under Investigation,12000 15TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000308-23CP,47.71607053,-122.31216446,"(47.71607053, -122.31216446)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000309-23CP,Complaint,Request,LandLord/Tenant,003808-20CP ISSUESTILL UNRESOLVED.2020 LOCKOUT AND PROPERTY CONFISCATION.NOT CURRENT LOCKOUT.NO LONGER TENANT HERE.,2023 Jan 06 12:00:00 AM,,,Under Investigation,9036 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000309-23CP,47.69544256,-122.37625232,"(47.69544256, -122.37625232)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000315-23CP,Complaint,Request,LandLord/Tenant,"Unit 205of the Olympic View Apartments has received a rent increase of: $355The unit is not compliant with the RRIO checklist, and thus, is in violation of the law (22.206.180.I). The current issues are 1.5 a.b.c, 2.2 b , Mold continues to persist by window despite cleaning",2023 Jan 09 12:00:00 AM,,,Completed,11740 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000315-23CP,47.71539446,-122.3551069,"(47.71539446, -122.3551069)",1,2023,1,,,,True,True,,5,True,False,False,False,True,False,True
000322-23CP,Complaint,Request,LandLord/Tenant,"Per Online; Ever since I moved in the neighbors above me have been constantly making noise throughout the night and day. They be banging, stomping, scraping and vacuuming. I've talked to the landlord and even went to the office and it's been the same thing everyday. I even talked to the people upstairs and they just say that they can't do anything about it cuz it's their kids. But no child is running around making that much noise at 2 in the morning.",2023 Jan 10 12:00:00 AM,,,Under Investigation,13751 32nd AVE NE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000322-23CP,47.72956777,-122.29424594,"(47.72956777, -122.29424594)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000327-23CP,Complaint,Request,LandLord/Tenant,leasing issueswanting us to leave by end of jan - owner to move back inno formal notice of end of tenancy,2023 Jan 10 12:00:00 AM,,,Completed,707 NW 105TH ST,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000327-23CP,47.70501407,-122.36583705,"(47.70501407, -122.36583705)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000386-23CP,Complaint,Request,LandLord/Tenant,"Unit 109 of the Olympic View Apartments has received a rent increase of: at least $300. The unit has is not compliant with the RRIO checklist, and thus, is in violation of the the law (22.206.180.I). The current issues are the following:1.1: A, B1.3: A, B1.5: A, B, C, D1.6: A, B2.1: B2.2: A, B, C, D4.45.2: A6.58.6: A8.79.29.3: A, B9.4: A10,110.2",2023 Jan 10 12:00:00 AM,,,Completed,11740 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000386-23CP,47.71539446,-122.3551069,"(47.71539446, -122.3551069)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000398-23CP,Complaint,Request,LandLord/Tenant,"Per Online; Apartment full of mold,  we contacted the property manager and she sent the the gus who usually fix the plumbing and he cleaned it up with clorex but it came back again and we are having trouble sleeping at night,  we asked the landlord if we can look for an other place to move she said we have to pay the rest of the lease which is 3 months and we also lose the deposit  .",2023 Jan 11 12:00:00 AM,2023 Mar 22 12:00:00 AM,Completed,Under Investigation,3043 NE 140TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000398-23CP,47.72991546,-122.29438324,"(47.72991546, -122.29438324)",1,2023,1,3,2023,1,False,False,70,5,True,False,False,False,True,False,False
000411-23CP,Complaint,Request,LandLord/Tenant,POTA; TRAO,2023 Jan 11 12:00:00 AM,,,Completed,2303 N 113TH PL,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000411-23CP,47.71067944,-122.33111704,"(47.71067944, -122.33111704)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000437-23CP,Complaint,Request,LandLord/Tenant,3 Day Notice; SMC 22.205.010.P,2023 Jan 12 12:00:00 AM,,,Closed,12316 28TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000437-23CP,47.71812658,-122.29741116,"(47.71812658, -122.29741116)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
1055348-VI,Notice of Violation,Case,LandLord/Tenant,Unit received treatment for bedbugsin March.  Now tenantsreceived a bill for over $500.00.  Arethey responsible forpaying this bill?,2023 Jan 13 12:00:00 AM,,,Completed,13000 LINDEN AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1055348-VI,47.72357266,-122.34767003,"(47.72357266, -122.34767003)",1,2023,1,,,,True,True,,5,False,True,False,False,True,False,False
000547-23CP,Complaint,Request,LandLord/Tenant,"Per Online; There has been a hole in between us and our neighbor's under our sink, since October. I have asked about this, and heard nothing. Now they've changed the lock on the storage units access door. They definitely knew we have a unit inside, as they had me take a photo of the number, but failed to give us the updated key. They also took over a week to respond to a break in at my unit.",2023 Jan 15 12:00:00 AM,,,Under Investigation,10757 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000547-23CP,47.70847788,-122.35594594,"(47.70847788, -122.35594594)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000570-23CP,Complaint,Request,LandLord/Tenant,"Security Deposit:My lease ended on Nov 30 2022 and I moved out on Nov 28, 2022. I gave my keys to the landlord.I have received zero communications about my security deposit, nor have I received the amount. We are well past the 20 and 31 day threshold for that.I reached out two weeks ago inquiring as to what is going on and I have received no response.Any help is appreciated.",2023 Jan 16 12:00:00 AM,,,Completed,413 NE THORNTON PL,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000570-23CP,47.70222085,-122.32533413,"(47.70222085, -122.32533413)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000588-23CP,Complaint,Request,LandLord/Tenant,Landlord did not return deposit in full or provide explanation as to why. Also double charged me for a prorated rent of $120 so I paid them $120 and they also deducted $120 from my deposit and have not responded to my complaint.,2023 Jan 17 12:00:00 AM,,,Completed,14340 32ND AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000588-23CP,47.73312128,-122.29340471,"(47.73312128, -122.29340471)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000630-23CP,Complaint,Request,LandLord/Tenant,TRAOSAID CALLED END OFNOVEMBER.NO RECORD FOUND,2022 Nov 30 12:00:00 AM,,,Completed,8851 MIDVALE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000630-23CP,47.69384709,-122.3427497,"(47.69384709, -122.3427497)",11,2022,4,,,,True,True,,5,True,False,False,False,False,True,False
000649-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATE,2023 Jan 18 12:00:00 AM,,,Completed,12536 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000649-23CP,47.72077227,-122.35523878,"(47.72077227, -122.35523878)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000682-23CP,Complaint,Request,LandLord/Tenant,"On a month to month lease landlord sent notice to increase utilities, has parking garage also trying to increase that to get out of 6month notice (180days). What are rights?",2023 Jan 03 12:00:00 AM,,,Closed,902 N 95TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000682-23CP,47.69809496,-122.34707778,"(47.69809496, -122.34707778)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000713-23CP,Complaint,Request,LandLord/Tenant,"SIGNED LEASE - LEASE DOCUMENT WAS ""VOIDED""LANDLORD NOT RESPONSIVE MONTH TO MONTH AT A HIGHER RATE",2023 Jan 10 12:00:00 AM,,,Under Investigation,8558 NESBIT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000713-23CP,47.69204798,-122.34322293,"(47.69204798, -122.34322293)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000741-23CP,Complaint,Request,LandLord/Tenant,Request to initiate TRAO,2023 Jan 20 12:00:00 AM,,,Completed,12760 8TH AVE NW,98177,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000741-23CP,47.72308481,-122.3658408,"(47.72308481, -122.3658408)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000807-23CP,Complaint,Request,LandLord/Tenant,EDRA APPLICATION.SAID WAITING FOR EMAILBUT NEVER RECEIVED,2023 Jan 23 12:00:00 AM,,,Under Investigation,10215 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000807-23CP,47.70306016,-122.3563087,"(47.70306016, -122.3563087)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000835-23CP,Complaint,Request,LandLord/Tenant,RIGHTS GUIDANCE,2023 Jan 18 12:00:00 AM,,,Under Investigation,11038 LAKE CITY WAY NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000835-23CP,47.70950335,-122.30033843,"(47.70950335, -122.30033843)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000841-23CP,Complaint,Request,LandLord/Tenant,10 DAY NOTICE,2023 Jan 24 12:00:00 AM,,,Completed,9247 2ND AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000841-23CP,47.69742846,-122.35967519,"(47.69742846, -122.35967519)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000902-23CP,Complaint,Request,LandLord/Tenant,30 Day Notice SMC 22.205.010.P,2023 Jan 26 12:00:00 AM,,,Closed,12316 28TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000902-23CP,47.71812658,-122.29741116,"(47.71812658, -122.29741116)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
000919-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATE(THIS REPLACES 000159-23CV),2023 Jan 26 12:00:00 AM,,,Completed,9216 B STONE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000919-23CP,47.69617321,-122.34168485,"(47.69617321, -122.34168485)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000924-23CP,Complaint,Request,LandLord/Tenant,EVICTION.TENANT CHANGED LOCKSBUT OFFERED ACCESS TOOWNER,2023 Jan 26 12:00:00 AM,,,Completed,12724 LAKE CITY WAY NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000924-23CP,47.72208557,-122.29323109,"(47.72208557, -122.29323109)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
000987-23CP,Complaint,Request,LandLord/Tenant,NO SECURITY DEPOSITRETURN AND NO WRITTENEXPLANATION,2023 Jan 23 12:00:00 AM,,,Completed,10347 MIDVALE AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000987-23CP,47.70459861,-122.34363943,"(47.70459861, -122.34363943)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
000992-23CP,Complaint,Request,LandLord/Tenant,HARASSMENT ANDFEE DISPUTE,2023 Jan 23 12:00:00 AM,,,Under Investigation,13725 32ND AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000992-23CP,47.72898605,-122.29411886,"(47.72898605, -122.29411886)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001048-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATEPER OVER OCCUPANCY,2023 Jan 30 12:00:00 AM,,,Completed,14027 LAKE CITY WAY NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001048-23CP,47.73124006,-122.29308362,"(47.73124006, -122.29308362)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
001071-23CP,Complaint,Request,LandLord/Tenant,NO LEASE RENEWAL,2023 Jan 30 12:00:00 AM,,,Closed,1038 NE 125TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001071-23CP,47.71966588,-122.31642835,"(47.71966588, -122.31642835)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001072-23CP,Complaint,Request,LandLord/Tenant,EVICTION,2023 Jan 30 12:00:00 AM,,,Closed,3300 NE 125TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001072-23CP,47.71944639,-122.29235854,"(47.71944639, -122.29235854)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001073-23CP,Complaint,Request,LandLord/Tenant,RETALIATION VIARENT INCREASE AFTERHOUSING COMPLAINT.009157-22CP.LEASE RENEWAL DENIEDFOR NO REASON.,2023 Jan 30 12:00:00 AM,,,Under Investigation,918 N 103RD ST,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001073-23CP,47.70380548,-122.3464948,"(47.70380548, -122.3464948)",1,2023,1,,,,True,True,,5,True,False,False,False,False,True,True
001095-23CP,Complaint,Request,LandLord/Tenant,eviction - immediate familywont renew lease,2023 Jan 31 12:00:00 AM,,,Closed,316 N 103RD ST,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001095-23CP,47.7038673,-122.3545905,"(47.7038673, -122.3545905)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001133-23CP,Complaint,Request,LandLord/Tenant,Request to removeTRAO hold frompermit 6945796-CN.Need to get repairsdone as soon aspossible due to afire.,2023 Feb 01 12:00:00 AM,,,Completed,301 N GREENWOOD CIR,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001133-23CP,47.70019373,-122.35491341,"(47.70019373, -122.35491341)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001139-23CP,Complaint,Request,LandLord/Tenant,Request to initiateTRAO license,2023 Feb 01 12:00:00 AM,,,Completed,9025 13TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001139-23CP,47.69507501,-122.37306966,"(47.69507501, -122.37306966)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001140-23CP,Complaint,Request,LandLord/Tenant,Request to initiateTRAO license,2023 Feb 01 12:00:00 AM,,,Closed,9025 13TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001140-23CP,47.69507501,-122.37306966,"(47.69507501, -122.37306966)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001147-23CP,Complaint,Request,LandLord/Tenant,TRAO - STATESEXCEPTION PERFIRE/STATE CODES,2023 Feb 01 12:00:00 AM,,,Completed,301 N GREENWOOD CIR,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001147-23CP,47.70019373,-122.35491341,"(47.70019373, -122.35491341)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001153-23CP,Complaint,Request,LandLord/Tenant,"-Unsafe Living conditions by allowing access to locked garages by not repairing garage door. It is broken at least 2-3 weeks out of each month. Homeless people and drug addicts camp out in the common areas breaking into cars, cutting gas lines, chasing residents and leaving drug paraphernalia in the common areas and hallways. -There is a missing person from this garage and someone has posted pictures which has been taken down. The office does not do its due diligence to ensure the safety of i",2023 Feb 01 12:00:00 AM,,,Closed,14100 LINDEN AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001153-23CP,47.73157296,-122.34702054,"(47.73157296, -122.34702054)",2,2023,1,,,,True,True,,5,True,False,False,False,True,False,False
001156-23CP,Complaint,Request,LandLord/Tenant,Would like to know tenants rights.,2023 Jan 26 12:00:00 AM,,,Under Investigation,9051 MARY AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001156-23CP,47.69569672,-122.37572215,"(47.69569672, -122.37572215)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001171-23CP,Complaint,Request,LandLord/Tenant,Tenant wants to know about Just Cause eviction. Landlord gave notice via text. Lease is from 3/7/2022 - 2/28/2023. Landlord will be selling or tearing down unit and will not be renewing lease. Tenant is willing to do a month to month for 2months. What are rights?,2023 Jan 27 12:00:00 AM,,,Closed,8851 MIDVALE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001171-23CP,47.69384709,-122.3427497,"(47.69384709, -122.3427497)",1,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
001305-23CP,Complaint,Request,LandLord/Tenant,"Per Online; My Landlord corporation is not allowing us to post signs in our building and has forbidden community organization in violation of our tenant rights. They remove signs we put up for organizing ourselves into a community and I have requested multiple times for a community bulletin board which they refuse because they have an app. The app is non functional and does not work for those who do not possess either a phone or computer, also it is constantly monito",2023 Feb 06 12:00:00 AM,,,Under Investigation,10720 5TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001305-23CP,47.7074762,-122.3225044,"(47.7074762, -122.3225044)",2,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
001355-23CP,Complaint,Request,LandLord/Tenant,"RIGHTS GUIDANCE. HAS MANY CONCERNS ABOUT LANDLORD ACTIONS/TREATMENTOF TENANTPRIMARY CONTACT IS FOR CALLERWHO IS SEEKING GUIDANCEON BEHALF OF MOTHER.SAID HAS RELEASE OF INFOAUTHORITY/REPRESENTS TENANT. Update 2/27/2023 Unit has several issues. Kitchen sink leaks, stove doesn't work only working eye. Front door is off it's hinges not secure. Water heater does not work properly. Tenant is disabled. This has been going on for over 4yrs.3/31/2023 Tenant received Rent Incr",2023 Feb 07 12:00:00 AM,,,Completed,12701 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001355-23CP,47.72171697,-122.355867,"(47.72171697, -122.355867)",2,2023,1,,,,True,True,,5,True,False,False,False,True,False,False
001376-23CP,Complaint,Request,LandLord/Tenant,trao,2023 Feb 08 12:00:00 AM,,,Completed,3022 NE 140TH ST,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001376-23CP,47.73052614,-122.29556709,"(47.73052614, -122.29556709)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001411-23CP,Complaint,Request,LandLord/Tenant,SECURITY DEPOSIT,2023 Feb 02 12:00:00 AM,,,Completed,339 NE 92ND ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001411-23CP,47.69559981,-122.32469964,"(47.69559981, -122.32469964)",2,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
001419-23CP,Complaint,Request,LandLord/Tenant,TRAO HOLD,2023 Feb 08 12:00:00 AM,,,Completed,13519 28TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001419-23CP,47.72689147,-122.29791716,"(47.72689147, -122.29791716)",2,2023,1,,,,True,True,,5,True,False,False,False,False,True,False
001450-23CP,Complaint,Request,LandLord/Tenant,"SEE 1055304-VIBEING DISPLACED PER HOUSINGCONDITIONS UNBEARABLE.WATER INTRUSION NOTADDRESSED FOR A YEAR.PREVIOUS VIOLATIONCLOSED, BUT TENANT SAIDCONDITIONS PERSIST.",2023 Feb 07 12:00:00 AM,,,Completed,8800 NESBIT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001450-23CP,47.69253732,-122.34315965,"(47.69253732, -122.34315965)",2,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001455-23CP,Complaint,Request,LandLord/Tenant,NOTICE TO VACATE,2023 Feb 09 12:00:00 AM,,,Completed,14381 30TH AVE NE,98125,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001455-23CP,47.73349937,-122.29743326,"(47.73349937, -122.29743326)",2,2023,1,,,,True,True,,5,True,False,False,False,False,False,True
001516-23CP,Complaint,Request,LandLord/Tenant,EDRA APPLICATION HELP,2023 Feb 10 12:00:00 AM,,,Completed,10570 GREENWOOD AVE N,98133,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001516-23CP,47.70656401,-122.35522959,"(47.70656401, -122.35522959)",2,2023,1,,,,True,True,,5,True,False,False,False,False,False,False
001692-23CP,Complaint,Request,LandLord/Tenant,Per Online; HERES MY COMPLAINTS THIS IS SMALL RENTAL HOUSE WE ARE INDIVIDUAL NOT A FAMILY IWAS TELLING MY PROBLEM TO THE OWNER THE LANDLORD BUT SHE'S IGNORING ME.1.THE NOISE UNTEL MORNING THEY'RE DOING DRUGS 2.THE ALARM THET TOOK IT OUT COZ WHEN THEY SMOKING IT SOUND BLOCK THE PASSAGE WAY AND ALOT MORE WHEN YOU INSPECT THIS HOUSE.,2023 Feb 16 12:00:00 AM,2023 Jun 05 12:00:00 AM,Completed,Completed,2611 NE 130TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001692-23CP,47.72267448,-122.29993143,"(47.72267448, -122.29993143)",2,2023,1,6,2023,2,False,False,109,5,True,False,False,False,False,False,False
