ï»¿RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations
012536-23CP,Complaint,Request,LandLord/Tenant,"moved out on 8/27 landlord has not given back deposit, billing utility charges",2023 Oct 19 12:00:00 AM,,,Under Investigation,4710 UNIVERSITY WAY NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012536-23CP,47.66321856,-122.31267151,"(47.66321856, -122.31267151)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012537-23CP,Complaint,Request,LandLord/Tenant,tenant rights - want to break my lease,2023 Oct 19 12:00:00 AM,,,Under Investigation,5036 B SAND POINT PL NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012537-23CP,47.66576373,-122.28079359,"(47.66576373, -122.28079359)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
012616-23CP,Complaint,Request,LandLord/Tenant,recv'd 7 day notice from KC Sheriff on 10/18/23 I am at the court house now please help,2023 Oct 23 12:00:00 AM,,,Completed,712 NE 43RD ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012616-23CP,47.65963989,-122.32020637,"(47.65963989, -122.32020637)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012625-23CP,Complaint,Request,LandLord/Tenant,rent increase,2023 Oct 23 12:00:00 AM,,,Completed,2319 NE 55TH ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012625-23CP,47.6681862,-122.30192159,"(47.6681862, -122.30192159)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
012642-23CP,Complaint,Request,LandLord/Tenant,I never received mysecurity deposit.,2023 Oct 23 12:00:00 AM,,,Under Investigation,4233 7TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012642-23CP,47.65865079,-122.3211088,"(47.65865079, -122.3211088)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
012700-23CP,Complaint,Request,LandLord/Tenant,rent increase,2023 Oct 24 12:00:00 AM,,,Completed,8029 CREST DR NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012700-23CP,47.68702015,-122.27446873,"(47.68702015, -122.27446873)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
012708-23CP,Complaint,Request,LandLord/Tenant,FORCED TO SIGN A LEASE,2023 Oct 16 12:00:00 AM,,,Under Investigation,5107 24TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012708-23CP,47.66602709,-122.30242079,"(47.66602709, -122.30242079)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012709-23CP,Complaint,Request,LandLord/Tenant,TRAO 6575168-DM,2023 Oct 24 12:00:00 AM,,,Completed,9025 25TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012709-23CP,47.69468412,-122.30185551,"(47.69468412, -122.30185551)",10,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
012715-23CP,Complaint,Request,LandLord/Tenant,Per Online;We received a notice that our power would be cut off for 6 hours starting at 9pm on October 24. What we DIDN'T receive was any notice that there would be noisy maintenance and construction during those hours. This construction project has been a nuisance and a headache for 2 years. Who could possibly now be authorizing work to be done in the middle of the night?? For SIX hours???? The lot is surrounded by homes and people who are trying to sleep. This is i,2023 Oct 24 12:00:00 AM,,,Under Investigation,6300 9TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012715-23CP,47.67437124,-122.31811163,"(47.67437124, -122.31811163)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012781-23CP,Complaint,Request,LandLord/Tenant,"Ceiling saturated with water, leaking and management isn't returning my phone calls at all. emergency after hours repair still hasn't shown upHave left several voicemails11/7/2023 What are rights?",2023 Oct 26 12:00:00 AM,,,Completed,4544 7TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012781-23CP,47.66240376,-122.32039013,"(47.66240376, -122.32039013)",10,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
012809-23CP,Complaint,Request,LandLord/Tenant,Security deposit hasnot been refunded,2023 Oct 25 12:00:00 AM,,,Under Investigation,4808 INTERLAKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012809-23CP,47.66387134,-122.34039607,"(47.66387134, -122.34039607)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
012815-23CP,Complaint,Request,LandLord/Tenant,30 DAY NOTICE,2023 Oct 26 12:00:00 AM,,,Closed,6801 62ND AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012815-23CP,47.67792823,-122.26293364,"(47.67792823, -122.26293364)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012827-23CP,Complaint,Request,LandLord/Tenant,"Tenant makes maintenance requests that are not being fulfilled. In the system it shows they are but they are not. What can tenants do, what are rights?",2023 Oct 26 12:00:00 AM,,,Under Investigation,6810 ROOSEVELT WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012827-23CP,47.67820326,-122.31720084,"(47.67820326, -122.31720084)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
012857-23CP,Complaint,Request,LandLord/Tenant,"10 day notice, need written response by 11/3/23",2023 Oct 27 12:00:00 AM,,,Completed,917 NE 63RD ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=012857-23CP,47.67402238,-122.31779582,"(47.67402238, -122.31779582)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013005-23CP,Complaint,Request,LandLord/Tenant,"There's been multiple times where they have entered the units without giving proper notice. This morning they told us they will be entering units to do fire alarm inspections, we were never given a notice or entry.",2023 Nov 02 12:00:00 AM,,,Completed,4717 BROOKLYN AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013005-23CP,47.66381303,-122.31451979,"(47.66381303, -122.31451979)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013012-23CP,Complaint,Request,LandLord/Tenant,"The ceiling has leaked in two different rooms, and it has been 5 weeks since the first leak. The room with more severity has brown liquid leaking in multiple spots, getting on curtains and the floor. There are also pockets of water trapped under the paint, causing the paint to bubble and peel. We have contacted the landlord immediately after each leak but he has been putting off repairs, and has given no clear timeline/intention of repair.",2023 Nov 02 12:00:00 AM,2023 Nov 21 12:00:00 AM,Completed,Under Investigation,4105 Stone WAY N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013012-23CP,47.65689667,-122.34270788,"(47.65689667, -122.34270788)",11,2023,4,11,2023,4,False,False,19,4,True,False,False,False,True,False,False
013015-23CP,Complaint,Request,LandLord/Tenant,"Request TRAO hold removed for several properties.  Some ofthe properties don'thave a structure,the remainder arevacate.  No tenantimpact.",2023 Nov 02 12:00:00 AM,,,Under Investigation,1310 NE 65TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013015-23CP,47.67598843,-122.31388923,"(47.67598843, -122.31388923)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
013017-23CP,Complaint,Request,LandLord/Tenant,Request to remove TRAO hold.  No tenants on property.,2023 Nov 02 12:00:00 AM,,,Under Investigation,1311 NE 66TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013017-23CP,47.67635621,-122.31386649,"(47.67635621, -122.31386649)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
013049-23CP,Complaint,Request,LandLord/Tenant,deposit refund,2023 Nov 02 12:00:00 AM,,,Under Investigation,4515 BROOKLYN AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013049-23CP,47.66205395,-122.31454959,"(47.66205395, -122.31454959)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013080-23CP,Complaint,Request,LandLord/Tenant,"I am writing to express my dissatisfaction and concern regarding the recent withholding of my security deposit by Oliv Seattle for my tenancy at 606A, which ended on August 19, 2023. This serves as a formal complaint. I entered into a lease agreement with Oliv Seattle for the property located at 4515 Brooklyn Ave NE, Seattle, WA 98105 on June 11, 2023. As part of this lease agreement, I paid a security deposit in the amount of $500 to secure my obligations under the lease and to ensure th",2023 Nov 04 12:00:00 AM,,,Under Investigation,4515 BROOKLYN AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013080-23CP,47.66205395,-122.31454959,"(47.66205395, -122.31454959)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013084-23CP,Complaint,Request,LandLord/Tenant,My son and I had to move out of our 2 bedroom apartment as we had no heat. We are trying to get our cleaning deposit back. The apartment manager/owner is being evasive and gaslighting us. We need the City of Seattle's help.,2023 Nov 04 12:00:00 AM,,,Under Investigation,5319 Ravenna PL NE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013084-23CP,47.6675635,-122.30276536,"(47.6675635, -122.30276536)",11,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
013124-23CP,Complaint,Request,LandLord/Tenant,Per Online;Moved out over 3 months ago and still have not gotten our security deposit back or a response about the deductions.,2023 Nov 06 12:00:00 AM,,,Under Investigation,4134 11TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013124-23CP,47.65793235,-122.31644296,"(47.65793235, -122.31644296)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013155-23CP,Complaint,Request,LandLord/Tenant,elevator out for 11 days I am handicapped,2023 Nov 03 12:00:00 AM,,,Under Investigation,8606 35TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013155-23CP,47.69129988,-122.29039286,"(47.69129988, -122.29039286)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013157-23CP,Complaint,Request,LandLord/Tenant,tenant rights,2023 Nov 03 12:00:00 AM,,,Under Investigation,5614 8TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013157-23CP,47.66984008,-122.3198796,"(47.66984008, -122.3198796)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013204-23CP,Complaint,Request,LandLord/Tenant,"Owner has questions about rental property, requirements for code",2023 Oct 30 12:00:00 AM,,,Under Investigation,8046 FAIRWAY DR NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013204-23CP,47.68761451,-122.2774186,"(47.68761451, -122.2774186)",10,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013229-23CP,Complaint,Request,LandLord/Tenant,"Tenant hasn't received security deposit. Was told it was sent. Charging tenant for breaking lease, owner broke the lease due to delay in occupancy. Has called 3-4 times. What are rights?",2023 Nov 01 12:00:00 AM,,,Under Investigation,4710 UNIVERSITY WAY NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013229-23CP,47.66321856,-122.31267151,"(47.66321856, -122.31267151)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013237-23CP,Complaint,Request,LandLord/Tenant,"Tenants mother and disabled son live together. Rent is paid online, was charged a without notice given. Was for a plumbing bill. Tenants have been paying rent on time every month. Tenant had no option to split charge or pay separately. Was forced to pay total without consent. Tenants have no lease Mgmt. keeps telling tenants its coming, been waiting for weeks. Nobody answers the phones or returns calls. Mgmt is very irresponsible only Maintenance responds. Needs help asap",2023 Nov 01 12:00:00 AM,,,Under Investigation,5017 15TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013237-23CP,47.66551831,-122.31232267,"(47.66551831, -122.31232267)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013240-23CP,Complaint,Request,LandLord/Tenant,"We have no controlover the thermostat,it's either 90 degrees orfreezing cold.Management saysthe issue won't be addressed.  Whatare my rights?",2023 Nov 08 12:00:00 AM,2023 Nov 29 12:00:00 AM,Completed,Completed,7510 ROOSEVELT WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013240-23CP,47.68358705,-122.31722927,"(47.68358705, -122.31722927)",11,2023,4,11,2023,4,False,False,21,4,True,False,False,False,False,False,False
013255-23CP,Complaint,Request,LandLord/Tenant,start TRAO process,2023 Nov 07 12:00:00 AM,,,Closed,1917 N 46TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013255-23CP,47.66192168,-122.3343504,"(47.66192168, -122.3343504)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
013351-23CP,Complaint,Request,LandLord/Tenant,"I want out my lease for safety reasons. The building is notsecure, call boxnever worked.  There have beenbreak-ins, tiresslashed.  What aremy rights?11/21/2023 - Spoke with complainant,she stated she hasa letter from herdoctor,recommending shemove out of thecurrent apartment.11/28/23 update --- NO HEAT12/4/2023 - calleradded burning tiresin the parking garage prompteda from the fire dept.Management wasnot on site at thetime.",2023 Nov 10 12:00:00 AM,,,Under Investigation,8500 20TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013351-23CP,47.69052876,-122.30661297,"(47.69052876, -122.30661297)",11,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
013355-23CP,Complaint,Request,LandLord/Tenant,"landlord aware of gunshot hole through my unit has not repaired it POTA,  tenant rights, want to know what can I do about this POTA, tenant rights",2023 Nov 09 12:00:00 AM,,,Completed,6620 ROOSEVELT WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013355-23CP,47.67696368,-122.31718485,"(47.67696368, -122.31718485)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,True
013384-23CP,Complaint,Request,LandLord/Tenant,"I moved out at the endof August, and stillhave not receivedmy deposit refund.No communication from management.",2023 Nov 13 12:00:00 AM,,,Under Investigation,5200 ROOSEVELT WAY NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013384-23CP,47.66665099,-122.31708654,"(47.66665099, -122.31708654)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013420-23CP,Complaint,Request,LandLord/Tenant,"How far in advance are apartment management companies allowed to request lease renewals? My apartment management, Trypalink Seattle, is already requesting lease renewal for the next term (September 2024-August 2025) with signing of the new lease being due November 19, 2023. My current lease term just began September 1, 2023 and goes until August 30, 2024. I think it is a little strange for the apartment management company to be asking about lease renewal so early into our current lease term",2023 Nov 14 12:00:00 AM,,,Under Investigation,4338 8TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013420-23CP,47.66056654,-122.31947624,"(47.66056654, -122.31947624)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013429-23CP,Complaint,Request,LandLord/Tenant,"POTA, tenant rights - parking space questions",2023 Nov 14 12:00:00 AM,,,Under Investigation,909 N 39TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013429-23CP,47.65394432,-122.34692687,"(47.65394432, -122.34692687)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,True
013430-23CP,Complaint,Request,LandLord/Tenant,"Housing, issue with roaches and mold - health hazard POTA, tenant rights",2023 Nov 14 12:00:00 AM,,,Closed,5505 40TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013430-23CP,47.66870305,-122.28513034,"(47.66870305, -122.28513034)",11,2023,4,,,,True,True,,4,True,False,False,False,True,True,True
013462-23CP,Complaint,Request,LandLord/Tenant,"HOUSING ,basement unit water is coming inside the property due to poor drainagePOTA, tenant rights, need to terminate my lease",2023 Nov 15 12:00:00 AM,,,Under Investigation,5212 18TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013462-23CP,47.66682886,-122.30802284,"(47.66682886, -122.30802284)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,True
013491-23CP,Complaint,Request,LandLord/Tenant,"Per Online;I moved into this apartment on 21Oct2023.On 31Oct I filed a maintenance request asking for a door key. I have two doors in my unit and the one key I was given does not work on the second door.Â I didn't receive a response to my request so on 07Nov, I followed up with an email.Â The property manager replied on 07Nov and said they tried to contact me via phone. I never received a voicemail or follow up email about this. Â The manager told me a loc",2023 Nov 16 12:00:00 AM,,,Under Investigation,6921 ROOSEVELT WAY NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013491-23CP,47.67916422,-122.31764267,"(47.67916422, -122.31764267)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013559-23CP,Complaint,Request,LandLord/Tenant,3 day notice,2023 Nov 17 12:00:00 AM,,,Completed,4328 7TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013559-23CP,47.66040326,-122.32055765,"(47.66040326, -122.32055765)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013610-23CP,Complaint,Request,LandLord/Tenant,No walk through atmove-in and unit was not cleaned until after I paid thedeposit. Does thisnullify the leaseagreement?,2023 Nov 17 12:00:00 AM,,,Under Investigation,4220 12TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013610-23CP,47.65902913,-122.31523029,"(47.65902913, -122.31523029)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013645-23CP,Complaint,Request,LandLord/Tenant,"Flood in house on11/9, rendered thethe house uninhabitable. Thelandlord has notoffered any assistance and haslocked me out.",2023 Nov 20 12:00:00 AM,,,Closed,6329 18TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013645-23CP,47.67567472,-122.30906203,"(47.67567472, -122.30906203)",11,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
013677-23CP,Complaint,Request,LandLord/Tenant,mail box has been broken for over 6 months land lord has not fixed despite numerous requests and follow ups.,2023 Nov 21 12:00:00 AM,,,Under Investigation,4105 STONE WAY N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013677-23CP,47.65689667,-122.34270788,"(47.65689667, -122.34270788)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013736-23CP,Complaint,Request,LandLord/Tenant,"All of the exterior stairs used to access the main entries are unlit. Because of continued refusal to repair the exterior lighting, all of the walking paths, sidewalks, parking areas, and stairs are in near total darkness once the sun sets.There are many mobility impaired, elderly, and disabled residents here, and these conditions present a very real and imminent hazard.",2023 Nov 22 12:00:00 AM,,,Under Investigation,7101 62ND AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013736-23CP,47.68057955,-122.26286946,"(47.68057955, -122.26286946)",11,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
013781-23CP,Complaint,Request,LandLord/Tenant,tenant rights want to terminate my lease,2023 Nov 22 12:00:00 AM,,,Under Investigation,5501 BROOKLYN AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013781-23CP,47.66866886,-122.31445633,"(47.66866886, -122.31445633)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013811-23CP,Complaint,Request,LandLord/Tenant,"I live in a 2-bdrm unit under the MFTE program, roommate moved out and I can no longer afford.  I need to move toa 1 bdrm unit. Do Ihave any rights?",2023 Nov 27 12:00:00 AM,,,Under Investigation,800 NE 67TH ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013811-23CP,47.67775491,-122.31948897,"(47.67775491, -122.31948897)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013815-23CP,Complaint,Request,LandLord/Tenant,"No central heating, our realty company has ignored our maintenance requests for longer than 2 months. Our house is so cold we feel it is unsafe to live in. We have emailed them and called many times as well as submitting requests on their online portal they told us to use on their website. We are renting through Elink realty. The building manager is Joe and he is the one that we are told will get back to us and he has not. We also have requested a new oven because ours had broke then after two",2023 Nov 27 12:00:00 AM,,,Completed,5224 12TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013815-23CP,47.66719765,-122.31498155,"(47.66719765, -122.31498155)",11,2023,4,,,,True,True,,4,True,False,False,False,True,False,False
013839-23CP,Complaint,Request,LandLord/Tenant,20 day notice,2023 Nov 28 12:00:00 AM,,,Closed,3325 BURKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013839-23CP,47.6477837,-122.33554713,"(47.6477837, -122.33554713)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013842-23CP,Complaint,Request,LandLord/Tenant,"HOUSING EO no lights, outage due to electrical failure landlord aware POTA, tenant rights",2023 Nov 28 12:00:00 AM,2023 Nov 28 12:00:00 AM,Completed,Completed,3325 BURKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013842-23CP,47.6477837,-122.33554713,"(47.6477837, -122.33554713)",11,2023,4,11,2023,4,False,False,0,4,True,False,False,False,False,True,True
013844-23CP,Complaint,Request,LandLord/Tenant,"My building lost power the evening of 11/16 due to an electrical meter failure in our building and has not been restored. We were notified on the afternoon of 11/22 that the repairs would take an indefinite amount of time so as a result, our apartment unit is being repossessed and we've been asked to vacate by 12/11 with only $500 to support moving expenses.",2023 Nov 28 12:00:00 AM,,,Under Investigation,3325 BURKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013844-23CP,47.6477837,-122.33554713,"(47.6477837, -122.33554713)",11,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
013845-23CP,Complaint,Request,LandLord/Tenant,"Did not provide us with a move in checklist until 5 months after move-in and then did not provide us with our full deposit back as legally required. Additionally, it seems like the building is out of compliance with RRIO and has not had a renewal since October 2019, making them 2 years out of compliance assuming that the information I found online is correct.",2023 Nov 28 12:00:00 AM,,,Completed,4231 12TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013845-23CP,47.65915258,-122.31580377,"(47.65915258, -122.31580377)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013847-23CP,Complaint,Request,LandLord/Tenant,"Clogged sewer linehas rendered placeuninhabitable. We have no use of kitchen and bathroom.  Theowners say theydon't have anymoney for repairs,that we can live there without a kitchen or bathroom,and have threatened to evictif we seek outlegal assistance.",2023 Nov 28 12:00:00 AM,,,Completed,5614 8TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013847-23CP,47.66984008,-122.3198796,"(47.66984008, -122.3198796)",11,2023,4,,,,True,True,,4,True,False,False,False,True,True,False
013872-23CP,Complaint,Request,LandLord/Tenant,"I want to break mylease because theheater is not effective,it's cold and dampin this place. Whatare my rights?",2023 Nov 28 12:00:00 AM,,,Under Investigation,4729 40TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013872-23CP,47.6633979,-122.28504358,"(47.6633979, -122.28504358)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013885-23CP,Complaint,Request,LandLord/Tenant,Electrical outage in multiple units of the building. Repairs were estimated to take months. We were informed we needed to move out within 20 days and are still obligated to pay rent.,2023 Nov 29 12:00:00 AM,,,Completed,3325 BURKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013885-23CP,47.6477837,-122.33554713,"(47.6477837, -122.33554713)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013888-23CP,Complaint,Request,LandLord/Tenant,"tenant rights, have not signed lease - stating SHA law they have to charge 14 days in advance this is a MSTE",2023 Nov 28 12:00:00 AM,,,Under Investigation,4545 8TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013888-23CP,47.66224751,-122.31990493,"(47.66224751, -122.31990493)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013901-23CP,Complaint,Request,LandLord/Tenant,"Power went out a couple of weeks ago.Management saysthey won't be ableto repair for at lease30 days or more and we have to beout by Dec. 11th.They've offeredsome option, but Iwant to know myrights.",2023 Nov 30 12:00:00 AM,,,Completed,3325 BURKE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013901-23CP,47.6477837,-122.33554713,"(47.6477837, -122.33554713)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
013911-23CP,Complaint,Request,LandLord/Tenant,I received a rent increase notice butcan't reachmanagement tohave questions answered.,2023 Nov 29 12:00:00 AM,,,Under Investigation,929 N 35TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013911-23CP,47.64974696,-122.34610589,"(47.64974696, -122.34610589)",11,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
013929-23CP,Complaint,Request,LandLord/Tenant,"mold issue landlord aware stating there is no problem need to have an inspectionPOTA, tenant rights landlord entry",2023 Nov 30 12:00:00 AM,,,Under Investigation,7059 35TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=013929-23CP,47.68105935,-122.29073636,"(47.68105935, -122.29073636)",11,2023,4,,,,True,True,,4,True,False,False,False,True,True,True
014012-23CP,Complaint,Request,LandLord/Tenant,14 day notice,2023 Dec 04 12:00:00 AM,,,Completed,5626 BROOKLYN AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014012-23CP,47.67032913,-122.31388888,"(47.67032913, -122.31388888)",12,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
014013-23CP,Complaint,Request,LandLord/Tenant,14 day notice,2023 Dec 04 12:00:00 AM,,,Completed,7315 12TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014013-23CP,47.68202227,-122.31565392,"(47.68202227, -122.31565392)",12,2023,4,,,,True,True,,4,True,False,False,False,False,False,False
014055-23CP,Complaint,Request,LandLord/Tenant,"window seals have failed, leaking water from outside/condensation mold issues PM is aware of this will only wipe off the mold not addressing the problem POTA, tenant rights",2023 Dec 04 12:00:00 AM,2024 Jan 09 12:00:00 AM,Completed,Under Investigation,5035 15TH AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014055-23CP,47.66596621,-122.31226501,"(47.66596621, -122.31226501)",12,2023,4,1,2024,1,False,False,36,4,True,False,False,False,True,True,True
014140-23CP,Complaint,Request,LandLord/Tenant,"Request to removeTRAO hold.  Propertyis for sale, shouldclose by April 2024,and the tenantswill be out prior.TRAO is not needed.",2023 Dec 04 12:00:00 AM,,,Completed,7504 31ST AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014140-23CP,47.68320192,-122.29452267,"(47.68320192, -122.29452267)",12,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
014146-23CP,Complaint,Request,LandLord/Tenant,tenant rights - unit signed lease for is not what we agreed on (not a renovated unit landlord is stated they can take $100 off rent) this is substandard living conditions - just want to get what we agreed upon that is clean & safe need to come to a fair agreement or terminate the lease,2023 Dec 06 12:00:00 AM,,,Under Investigation,4632 22ND AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014146-23CP,47.6626446,-122.30365491,"(47.6626446, -122.30365491)",12,2023,4,,,,True,True,,4,True,False,False,False,False,False,True
014173-23CP,Complaint,Request,LandLord/Tenant,start TRAO process,2023 Dec 07 12:00:00 AM,,,Completed,917 NE 63RD ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=014173-23CP,47.67402238,-122.31779582,"(47.67402238, -122.31779582)",12,2023,4,,,,True,True,,4,True,False,False,False,False,True,False
