district_file,RecordNum,District,StatusCurrent,status_link,intake_date,intake_by,assigned_date,assigned_to,initial_investigation,initial_investigation_date,initial_investigation_by,pota_insp,pota_insp_date,pota_insp_by,closed_date,closed_by,result_bucket,timeline_notes
District_7_ALL_ENRICHED.json,000101-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Jan 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003390-20CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003391-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 02 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003391-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003391-22CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Apr 21 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003392-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Apr 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003393-21CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 06 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003395-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Apr 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003395-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003397-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003398-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003400-12CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2012 Jul 20 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003407-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003408-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 06 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003410-19CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 06 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003410-20CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 28 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003416-22CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Apr 22 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003417-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003419-17CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2017 May 18 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003421-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Apr 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003423-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 07 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003423-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003424-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003425-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 29 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003425-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003426-13CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2013 Jul 02 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003426-18CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Apr 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003426-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003428-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003428-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 29 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003431-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 10 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003432-12CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2012 Jul 24 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003434-06CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2006 Jul 17 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003435-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 03 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003437-15CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2015 May 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003437-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003438-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003439-06CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2006 Jul 17 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003439-23CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003441-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 27 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003442-22CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Apr 23 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003443-15CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2015 May 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003443-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003445-18CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2018 Apr 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003445-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 07 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003446-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003447-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003448-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003449-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003449-17CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2017 May 19 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003449-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 29 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003449-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003450-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003451-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003451-19CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2019 May 08 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003451-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003452-10CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2010 Jul 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003452-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003452-24CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003452-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003453-12CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2012 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003453-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003453-25CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2025 Mar 28 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003454-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003454-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003454-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003455-12CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2012 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003455-15CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2015 May 26 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003455-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003455-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 29 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003456-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003456-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003457-09CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2009 Jun 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003457-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003457-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003459-10CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2010 Jul 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003459-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003460-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003462-06CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2006 Jul 19 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003462-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003462-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003463-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003463-12CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2012 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003463-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 11 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003464-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003465-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003466-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003467-06CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2006 Jul 19 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003467-13CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2013 Jul 05 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003468-11CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2011 Jul 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003469-16CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2016 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003469-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 01 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003471-20CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003472-20CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2020 Apr 30 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003472-23CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2023 Apr 04 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003472-24CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2024 Apr 02 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003473-21CP,7,Completed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2021 May 12 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
District_7_ALL_ENRICHED.json,003473-22CP,7,Closed,https://cosaccela.seattle.gov/Portal/cap/CapHome.aspx?module=SDCI&TabName=SDCI,2022 Apr 25 12:00:00 AM,,,,,,,,,,,,,Use RecordNum in SDCI portal Status tab; expand arrows for who/what/when/result.
